rtt;cp
163,701265;0,0
163,176435;0,0
162,910325;0,0
163,81188;0,0
163,4007;0,0
163,265055;0,0
163,25194;0,0
164,318085;0,0
163,427685;0,0
164,06321;0,0
163,611605;0,0
164,524235;0,0
164,003005;0,0
163,265305;0,0
164,39082;0,0
164,156765;0,0
164,80077;0,0
163,20788;0,0
163,98915;0,0
163,411515;0,0
163,67872;0,0
163,295275;0,0
162,99617;0,0
164,00535;0,0
163,09294;0,0
163,011525;0,0
164,17844;0,0
164,15218;0,0
163,894565;0,0
163,088345;0,0
163,20545;0,0
163,895455;0,0
163,9408;0,0
164,08327;0,0
164,14502;0,0
162,989665;0,0
163,03923;0,0
163,082235;0,0
163,21677;0,0
163,450105;0,0
163,852045;0,0
163,360025;0,0
164,142355;0,0
163,369855;0,0
163,67927;0,0
164,065215;0,0
163,809595;0,0
163,51771;0,0
164,13599;0,0
164,173215;0,0
163,69816;0,0
163,35101;0,0
163,34479;0,0
160,99248;0,0
163,70361;0,0
162,946005;0,0
164,051265;0,0
164,196855;0,0
163,519695;0,0
163,73765;0,0
163,00345;0,0
163,6387;0,0
163,218685;0,0
162,75162;0,0
164,024195;0,0
163,114225;0,0
162,995245;0,0
164,17901;0,0
164,086765;0,0
163,5774;0,0
163,96118;0,0
163,14997;0,0
163,23206;0,0
167,22996;1,0
166,7717;0,0
166,94524;0,0
166,55812;0,0
167,276485;0,0
166,637645;0,0
167,09991;0,0
167,223065;0,0
167,054705;0,0
167,187365;0,0
166,913035;0,0
167,1273;0,0
167,193305;0,0
166,733065;0,0
167,00456;0,0
167,18729;0,0
167,74624;0,0
166,939895;0,0
166,569415;0,0
166,243855;0,0
166,70091;0,0
166,96118;0,0
167,162805;0,0
166,453145;0,0
167,01427;0,0
167,183545;0,0
167,01379;0,0
