"";"rtt";"cp"
"1";135.127818895266;0
"2";134.440598077321;0
"3";134.986403971303;0
"4";134.95919433357;0
"5";134.787046257221;0
"6";134.57199705772;0
"7";134.469745747233;0
"8";135.26767988677;0
"9";134.730259527918;0
"10";134.641591363079;0
"11";134.431141817017;0
"12";134.466788323574;0
"13";134.616201139419;0
"14";134.820585194436;0
"15";134.69737969508;0
"16";134.546583003457;0
"17";134.502657847166;0
"18";135.497392388147;0
"19";134.466975741335;0
"20";134.86905617527;0
"21";134.460635738817;0
"22";135.475194493796;0
"23";134.525374832514;0
"24";134.905682888828;0
"25";134.470100040475;0
"26";135.083600030148;0
"27";134.550218203688;0
"28";134.872145532891;0
"29";135.324371253994;0
"30";134.727855387113;0
"31";134.881687570421;0
"32";134.517413381905;0
"33";134.47623820603;0
"34";134.736317243097;0
"35";134.562278955041;0
"36";134.570774893867;0
"37";135.441653712779;0
"38";134.573016017757;0
"39";135.56091582882;0
"40";134.505255839202;0
"41";134.713876485317;0
"42";134.997472930573;0
"43";135.26065477619;0
"44";135.062296020689;0
"45";134.501549747028;0
"46";134.531246470837;0
"47";134.665097333196;0
"48";134.641657236572;0
"49";135.333169950815;0
"50";134.999537544505;0
"51";134.643756706597;0
"52";134.473363196066;0
"53";134.558493120427;0
"54";134.677911459566;0
"55";135.166919211273;0
"56";134.509862778475;0
"57";135.16463102984;0
"58";135.420126763637;0
"59";135.080766035446;0
"60";134.500907117338;0
"61";134.865839553416;0
"62";135.37201780177;0
"63";135.263224376115;0
"64";134.560607728988;0
"65";134.798449811604;0
"66";134.966162521709;0
"67";134.489173207721;0
"68";134.48869923485;0
"69";134.543947919807;0
"70";134.858898444234;0
"71";134.806093313058;0
"72";135.159488277974;0
"73";135.233354334487;0
"74";134.692764021504;0
"75";135.078505854718;0
"76";134.888914605729;0
"77";135.596964804958;0
"78";134.784776753623;0
"79";134.434811788289;0
"80";134.604918168054;0
"81";134.705568588426;0
"82";134.442358966526;0
"83";134.782302105856;0
"84";134.978709787085;0
"85";134.463081397077;0
"86";134.50604030292;0
"87";134.516524392112;0
"88";134.57866097013;0
"89";134.97764524314;0
"90";134.820508232522;0
"91";134.760449460896;0
"92";140.436047246962;1
"93";140.363340008947;0
"94";140.373290527859;0
"95";140.672216151849;0
"96";140.315339488338;0
"97";140.276184977472;0
"98";140.424768538912;0
"99";140.20353781159;0
"100";140.587911670732;0

