rtt;cp
165,441665;0,0
165,419225;0,0
165,3782;0,0
165,392045;0,0
165,459665;0,0
165,328655;0,0
165,438305;0,0
165,371235;0,0
165,565285;0,0
165,41218;0,0
165,451865;0,0
165,37066;0,0
165,45686;0,0
165,42826;0,0
165,56406;0,0
165,33556;0,0
165,38428;0,0
165,45461;0,0
165,43726;0,0
165,262685;0,0
165,38922;0,0
165,597755;0,0
165,465015;0,0
165,701365;0,0
171,37056;0,0
165,392595;0,0
165,413655;0,0
165,347815;0,0
165,51322;0,0
165,644285;0,0
165,407515;0,0
165,341165;0,0
165,50051;0,0
165,54853;0,0
165,568605;0,0
165,48969;0,0
165,59708;0,0
165,60349;0,0
165,59155;0,0
165,444695;0,0
165,344615;0,0
165,35949;0,0
165,662775;0,0
165,237055;0,0
165,588205;0,0
165,345145;0,0
165,549805;0,0
165,376435;0,0
165,50846;0,0
165,559975;0,0
165,44441;0,0
165,40584;0,0
165,505175;0,0
165,67763;0,0
165,44517;0,0
165,337405;0,0
165,58778;0,0
165,41609;0,0
165,588415;0,0
165,441645;0,0
165,489985;0,0
165,286555;0,0
165,55345;0,0
165,71019;0,0
165,556325;0,0
165,461085;0,0
165,44604;0,0
167,577345;0,0
165,4996;0,0
165,41933;0,0
165,53032;0,0
165,444755;0,0
165,575985;0,0
165,3393;0,0
165,670465;0,0
165,449095;0,0
165,37123;0,0
165,60084;0,0
165,42743;0,0
165,6783;0,0
165,63754;0,0
165,589505;0,0
165,57435;0,0
165,64857;0,0
165,508735;0,0
165,668485;0,0
165,656505;0,0
165,446555;0,0
165,908085;0,0
165,41413;0,0
165,53976;0,0
165,727405;0,0
165,47749;0,0
165,349515;0,0
165,49669;0,0
165,883275;0,0
165,951395;0,0
165,41635;0,0
165,459075;0,0
165,47331;0,0
