"";"rtt";"cp"
"1";160.670568901433;0
"2";161.179328946471;0
"3";160.743583009907;0
"4";161.402191689611;0
"5";160.505020164195;0
"6";160.622568332082;0
"7";161.051239006355;0
"8";160.231123522537;0
"9";160.73951508169;0
"10";160.373620856665;0
"11";160.465305637881;0
"12";160.635619930235;0
"13";160.857622257775;0
"14";160.663869706848;0
"15";161.214592411397;0
"16";161.794956379512;0
"17";161.191673295171;0
"18";161.540465320301;0
"19";162.43141602213;0
"20";160.670727436711;0
"21";160.668453484768;0
"22";161.52407109515;0
"23";160.289739984493;0
"24";161.392136381695;0
"25";160.183589238559;0
"26";161.467742742069;0
"27";161.128902849974;0
"28";161.215661351179;0
"29";160.584293953682;0
"30";163.077528646702;0
"31";161.118988289353;0
"32";162.289460906024;0
"33";160.522262838281;0
"34";161.213216637492;0
"35";160.621887932221;0
"36";160.231492275485;0
"37";161.858487397859;0
"38";156.229042018349;1
"39";155.760447320341;0
"40";156.324311795703;0
"41";157.36174037253;0
"42";158.001541037645;0
"43";158.996268556822;0
"44";156.21530584894;0
"45";156.00581996306;0
"46";156.492244670782;0
"47";155.967532785471;0
"48";156.205777400048;0
"49";155.97528352566;0
"50";156.321176686746;0
"51";155.853659751655;0
"52";155.620747780343;0
"53";155.877493397076;0
"54";155.950061488115;0
"55";140.410116129029;1
"56";139.911781595439;0
"57";140.372794128475;0
"58";140.453129472251;0
"59";140.734887465423;0
"60";140.397149630968;0
"61";140.03190231991;0
"62";140.349242326545;0
"63";142.116192788127;0
"64";139.969737665402;0
"65";140.029254744695;0
"66";140.153967844542;0
"67";140.098805177446;0
"68";139.935995805259;0
"69";140.165779711271;0
"70";139.964262975403;0
"71";140.593530430516;0
"72";140.178299973072;0
"73";140.065852461913;0
"74";140.048180734365;0
"75";140.561112483413;0
"76";140.097275517194;0
"77";140.073855424634;0
"78";140.103424553648;0
"79";140.936530686803;0
"80";140.231549364816;0
"81";140.632364550727;0
"82";140.671255164232;0
"83";140.104670788845;0
"84";140.231000208341;0
"85";140.122896386179;0
"86";140.507454650286;0
"87";140.000016978521;0
"88";139.968814907154;0
"89";139.971751141671;0
"90";139.958033499852;0
"91";140.014763665001;0
"92";140.032738704496;0
"93";140.051659149329;0
"94";139.950232912429;0
"95";140.37836412624;0
"96";140.156784759856;0
"97";139.97888170591;0
"98";140.496534903505;0
"99";140.166391994829;0
"100";140.24169059012;0

