rtt;cp
191,01152;0,0
190,688495;0,0
190,19406;0,0
192,462315;0,0
190,161925;0,0
190,599425;0,0
190,17421;0,0
191,10532;0,0
191,52121;0,0
191,3813;0,0
190,57106;0,0
190,681315;0,0
190,998195;0,0
190,55505;0,0
190,87468;0,0
191,239845;0,0
193,489685;0,0
191,82893;0,0
190,97706;0,0
190,411895;0,0
191,074295;0,0
190,26505;0,0
191,118815;0,0
189,97407;0,0
190,348675;0,0
192,395855;0,0
190,782;0,0
193,967815;0,0
191,537055;0,0
190,916875;0,0
190,87504;0,0
190,579295;0,0
191,192285;0,0
190,700535;0,0
191,848165;0,0
190,93994;0,0
190,58246;0,0
191,669875;0,0
191,056725;0,0
192,10015;0,0
190,224565;0,0
191,89783;0,0
190,74759;0,0
191,62155;0,0
191,413405;0,0
190,02324;0,0
191,690135;0,0
190,38962;0,0
191,04574;0,0
190,89757;0,0
192,986455;0,0
192,14926;0,0
191,18618;0,0
190,82048;0,0
191,51642;0,0
191,043285;0,0
190,14521;0,0
191,071825;0,0
190,588515;0,0
191,96623;0,0
192,24952;0,0
191,381195;0,0
192,88294;0,0
190,7971;0,0
190,809445;0,0
190,80206;0,0
189,912495;0,0
190,16819;0,0
190,46089;0,0
190,422795;0,0
190,671515;0,0
190,221205;0,0
190,53304;0,0
190,943505;0,0
190,90611;0,0
191,20883;0,0
191,316785;0,0
190,881165;0,0
191,45068;0,0
192,041335;0,0
190,862015;0,0
192,157405;0,0
190,34002;0,0
190,946215;0,0
190,262365;0,0
190,90675;0,0
190,733545;0,0
191,173485;0,0
191,18292;0,0
190,83294;0,0
192,466225;0,0
191,536035;0,0
191,34613;0,0
190,190625;0,0
191,59406;0,0
190,863795;0,0
191,147915;0,0
190,76608;0,0
192,837865;0,0
191,433345;0,0
