rtt;cp
154,901335;0,0
155,64189;0,0
156,07808;0,0
152,78065;0,0
154,292055;0,0
154,93005;0,0
154,675125;0,0
154,923515;0,0
154,35093;0,0
155,32118;0,0
155,01681;0,0
155,445345;0,0
153,90971;0,0
155,10805;0,0
155,288765;0,0
154,40532;0,0
154,8957;0,0
154,14201;0,0
154,25636;0,0
154,215605;0,0
154,69933;0,0
154,76166;0,0
154,254285;0,0
154,541935;0,0
155,0915;0,0
154,597155;0,0
154,270235;0,0
155,716145;0,0
154,189565;0,0
154,30885;0,0
154,824505;0,0
155,06132;0,0
154,98614;0,0
155,809045;0,0
154,303665;0,0
154,254385;0,0
154,213635;0,0
154,763735;0,0
154,39345;0,0
154,73747;0,0
154,967285;0,0
154,273305;0,0
154,5001;0,0
154,47853;0,0
154,494955;0,0
154,24723;0,0
154,850435;0,0
154,128615;0,0
154,649085;0,0
153,842915;0,0
154,177305;0,0
154,78185;0,0
154,24242;0,0
154,916205;0,0
154,40463;0,0
154,47657;0,0
154,766195;0,0
154,22684;0,0
154,17069;0,0
154,659875;0,0
154,8874;0,0
154,013805;0,0
154,355845;0,0
154,540115;0,0
154,96967;0,0
153,999305;0,0
154,92304;0,0
154,51007;0,0
155,08308;0,0
154,510525;0,0
154,164;0,0
154,43224;0,0
154,849425;0,0
154,373385;0,0
154,262785;0,0
154,5954;0,0
154,536085;0,0
154,474425;0,0
154,496565;0,0
154,12704;0,0
152,37191;0,0
154,260705;0,0
154,62859;0,0
154,13363;0,0
154,35183;0,0
154,11498;0,0
154,31072;0,0
154,37365;0,0
155,24047;0,0
154,209225;0,0
154,0324;0,0
154,584005;0,0
155,34632;0,0
154,126485;0,0
154,50902;0,0
154,37873;0,0
154,525135;0,0
154,161335;0,0
154,228585;0,0
154,453645;0,0
