rtt;cp
183,2843;0,0
182,436145;0,0
183,662645;0,0
181,823095;0,0
182,02789;0,0
182,632045;0,0
182,02203;0,0
182,70501;0,0
182,04088;0,0
181,846175;0,0
182,318355;0,0
183,225525;0,0
182,06174;0,0
181,787845;0,0
182,103425;0,0
184,095915;0,0
181,9735;0,0
183,49347;0,0
182,99702;0,0
182,43097;0,0
181,94453;0,0
184,95633;0,0
181,767055;0,0
183,66695;0,0
181,872165;0,0
184,09105;0,0
182,157495;0,0
182,21903;0,0
183,971115;0,0
182,86205;0,0
182,15823;0,0
182,84166;0,0
181,74592;0,0
181,8533;0,0
183,12609;0,0
184,22885;0,0
183,671075;0,0
181,988765;0,0
182,804645;0,0
182,97823;0,0
504,16439;0,0
406,23513;0,0
450,631735;0,0
454,20445;0,0
409,348405;0,0
434,12465;0,0
448,77305;0,0
428,453865;0,0
325,04795;0,0
452,981565;0,0
184,42209;0,0
183,26179;0,0
182,215925;0,0
182,518005;0,0
182,173925;0,0
182,34186;0,0
183,76852;0,0
182,6598;0,0
182,847115;0,0
183,44234;0,0
183,403115;0,0
182,1454;0,0
182,603995;0,0
183,104415;0,0
182,014655;0,0
182,96229;0,0
182,882375;0,0
181,94812;0,0
181,972715;0,0
182,88144;0,0
182,776;0,0
182,560265;0,0
183,84089;0,0
182,153845;0,0
182,50503;0,0
181,990255;0,0
182,65494;0,0
182,100935;0,0
182,875855;0,0
183,09455;0,0
183,43605;0,0
182,2078;0,0
183,41749;0,0
182,28749;0,0
182,62485;0,0
181,832205;0,0
183,24355;0,0
183,43028;0,0
181,91405;0,0
181,580045;0,0
182,19091;0,0
182,715945;0,0
182,831235;0,0
182,41203;0,0
183,945705;0,0
183,06804;0,0
182,788165;0,0
181,966615;0,0
181,960305;0,0
182,018895;0,0
