rtt;cp
177,956405;0,0
177,584375;0,0
177,77379;0,0
177,785385;0,0
177,70014;0,0
177,59354;0,0
177,90066;0,0
177,928575;0,0
177,986295;0,0
177,80595;0,0
177,751355;0,0
177,667175;0,0
177,50021;0,0
177,650175;0,0
177,73144;0,0
177,596375;0,0
181,17549;0,0
177,68262;0,0
177,879105;0,0
177,786585;0,0
177,678745;0,0
177,714945;0,0
177,794345;0,0
177,628565;0,0
177,959455;0,0
177,54023;0,0
177,638985;0,0
177,81088;0,0
177,5788;0,0
177,72338;0,0
177,58113;0,0
177,8827;0,0
177,63221;0,0
177,571285;0,0
177,771855;0,0
177,70253;0,0
177,474475;0,0
177,667735;0,0
177,590685;0,0
177,59684;0,0
177,3779;0,0
177,668925;0,0
177,56822;0,0
177,83832;0,0
177,709715;0,0
177,823945;0,0
177,60238;0,0
177,712015;0,0
177,87587;0,0
177,845605;0,0
177,63936;0,0
177,64013;0,0
177,69859;0,0
177,764465;0,0
177,824265;0,0
180,603395;0,0
177,67524;0,0
177,65739;0,0
177,475705;0,0
178,02718;0,0
177,721205;0,0
177,621815;0,0
177,78869;0,0
177,584375;0,0
177,612435;0,0
177,766695;0,0
177,71146;0,0
177,468085;0,0
177,80239;0,0
177,71189;0,0
177,551225;0,0
177,65882;0,0
177,88536;0,0
177,613715;0,0
177,63332;0,0
177,56467;0,0
177,721;0,0
177,79171;0,0
177,529025;0,0
177,60803;0,0
177,56755;0,0
177,991615;0,0
177,478935;0,0
177,670665;0,0
177,58736;0,0
177,538055;0,0
177,555555;0,0
177,554625;0,0
177,690585;0,0
177,46301;0,0
177,620275;0,0
177,732365;0,0
177,699575;0,0
177,626935;0,0
177,606215;0,0
177,83592;0,0
177,567365;0,0
177,43372;0,0
177,590525;0,0
177,69479;0,0
