rtt;cp
315,25967;0,0
314,816055;0,0
315,3273;0,0
314,83948;0,0
314,918375;0,0
315,111455;0,0
314,93426;0,0
314,92452;0,0
315,337205;0,0
314,91109;0,0
315,016845;0,0
314,777715;0,0
314,758075;0,0
314,98714;0,0
314,900125;0,0
314,915705;0,0
314,857055;0,0
314,721975;0,0
314,85311;0,0
314,51181;0,0
314,759725;0,0
315,15277;0,0
314,921805;0,0
314,73808;0,0
314,876095;0,0
315,07683;0,0
315,266315;0,0
314,943245;0,0
315,23221;0,0
315,116255;0,0
315,124775;0,0
315,10148;0,0
314,945295;0,0
315,25515;0,0
315,26093;0,0
314,77708;0,0
314,792275;0,0
315,12684;0,0
315,22013;0,0
315,148455;0,0
314,615165;0,0
315,011185;0,0
314,99677;0,0
314,68596;0,0
315,320495;0,0
314,81048;0,0
315,555805;0,0
315,17763;0,0
315,196845;0,0
314,962495;0,0
315,03313;0,0
315,064075;0,0
314,97106;0,0
315,12849;0,0
314,867575;0,0
314,577565;0,0
314,872635;0,0
314,678515;0,0
314,83775;0,0
314,959705;0,0
314,49841;0,0
315,15006;0,0
315,32994;0,0
315,024715;0,0
315,0223;0,0
315,080905;0,0
314,924765;0,0
314,762935;0,0
314,891865;0,0
315,260645;0,0
314,79764;0,0
315,022625;0,0
314,88551;0,0
314,768855;0,0
314,984825;0,0
314,6936;0,0
315,004255;0,0
315,06045;0,0
314,888455;0,0
315,119955;0,0
315,00457;0,0
281,937715;0,0
281,794415;0,0
281,761535;0,0
282,143685;0,0
314,854395;0,0
315,139675;0,0
314,99124;0,0
314,94948;0,0
314,717805;0,0
314,77843;0,0
315,251705;0,0
314,990625;0,0
314,827175;0,0
314,97625;0,0
314,894825;0,0
314,73287;0,0
314,9806;0,0
315,262615;0,0
315,15469;0,0
