rtt;cp
194,50257;0,0
194,64082;0,0
194,715525;0,0
194,59109;0,0
-3,0;0,0
194,799345;0,0
194,806345;0,0
194,74469;0,0
194,53728;0,0
194,35443;0,0
194,594325;0,0
194,914305;0,0
194,42165;0,0
194,840215;0,0
194,621715;0,0
194,62884;0,0
194,55094;0,0
194,62806;0,0
194,776435;0,0
194,688015;0,0
194,98088;0,0
194,338185;0,0
194,556115;0,0
194,59126;0,0
194,93412;0,0
194,61072;0,0
194,32139;0,0
194,717125;0,0
194,60203;0,0
194,497665;0,0
194,715135;0,0
194,731735;0,0
194,57251;0,0
194,66308;0,0
194,30637;0,0
194,6446;0,0
194,69632;0,0
194,660975;0,0
194,69128;0,0
194,83756;0,0
194,67985;0,0
194,653825;0,0
194,633725;0,0
194,533265;0,0
194,33698;0,0
194,686545;0,0
194,88237;0,0
194,42444;0,0
194,72656;0,0
194,675445;0,0
195,00865;0,0
194,71873;0,0
194,551625;0,0
194,396225;0,0
254,88514;0,0
194,714275;0,0
194,685855;0,0
194,66224;0,0
194,500985;0,0
194,717445;0,0
194,78103;0,0
194,29211;0,0
194,573615;0,0
194,816255;0,0
194,61248;0,0
194,480505;0,0
196,768375;0,0
194,80253;0,0
193,66488;0,0
193,741855;0,0
193,663815;0,0
193,50171;0,0
193,43324;0,0
195,172645;0,0
195,361525;0,0
195,54065;0,0
194,852595;0,0
195,2527;0,0
196,74301;0,0
195,262665;0,0
194,56341;0,0
194,42571;0,0
194,855095;0,0
194,54217;0,0
194,548975;0,0
194,382155;0,0
194,580825;0,0
194,626885;0,0
194,651195;0,0
194,480375;0,0
194,675145;0,0
194,593895;0,0
194,593535;0,0
194,683995;0,0
194,734015;0,0
194,352035;0,0
194,77707;0,0
194,262245;0,0
194,365705;0,0
194,908445;0,0
