"";"rtt";"cp"
"1";188.2089297816;0
"2";186.988804410017;0
"3";187.100929364565;0
"4";187.282493909101;0
"5";187.042535378782;0
"6";188.309289495776;0
"7";189.815680532849;0
"8";187.345163589803;0
"9";186.502099902572;0
"10";186.477720374429;0
"11";187.48839261044;0
"12";186.596394525674;0
"13";186.757479040331;0
"14";186.862822500342;0
"15";186.748690404595;0
"16";186.88595582458;0
"17";186.585884335843;0
"18";186.904380074995;0
"19";190.191166110662;0
"20";186.801094261885;0
"21";187.043945297696;0
"22";188.348045233999;0
"23";186.667847476623;0
"24";186.946154561882;0
"25";190.652698813472;1
"26";192.732641434893;0
"27";189.835730064559;0
"28";190.222860633683;0
"29";190.325170928514;0
"30";189.668846738462;0
"31";190.023671175519;0
"32";189.700973945609;0
"33";190.560113550713;0
"34";191.090506888932;0
"35";190.062491503642;0
"36";191.785735227095;0
"37";189.870181664289;0
"38";189.885760514408;0
"39";190.248869772463;0
"40";191.096693941271;0
"41";190.5416411785;0
"42";190.045842920143;0
"43";190.783324716728;0
"44";190.069172849222;0
"45";190.229349842349;0
"46";190.224160139673;0
"47";190.975989750047;0
"48";190.065279656388;0
"49";189.797046696401;0
"50";189.836271839079;0
"51";189.972145748027;0
"52";190.26285136372;0
"53";189.745054877569;0
"54";190.40524521507;0
"55";192.032903734687;0
"56";190.304103735779;0
"57";189.789965296557;0
"58";190.54261532666;0
"59";189.742940743201;0
"60";190.082642763202;0
"61";189.688202108998;0
"62";190.667345993366;0
"63";190.569154023771;0
"64";189.934109631322;0
"65";190.055274894229;0
"66";189.665907114073;0
"67";190.01783062029;0
"68";190.235794306038;0
"69";190.827953352233;0
"70";190.128935718101;0
"71";190.436555867431;0
"72";189.913510595169;0
"73";189.835626490245;0
"74";189.89085899899;0
"75";189.689228872566;0
"76";189.817665127832;0
"77";189.991677968424;0
"78";189.687060298736;0
"79";189.84783097854;0
"80";189.730530106212;0
"81";190.888772976543;0
"82";189.660915916881;0
"83";190.205787976925;0
"84";189.902909153895;0
"85";189.855771805736;0
"86";189.763042549802;0
"87";191.805487050628;0
"88";199.038846432562;1
"89";200.073047226652;0
"90";199.850382636484;0
"91";199.092006377505;0
"92";199.085461733314;0
"93";199.046036210638;0
"94";199.556122783527;0
"95";199.144910047097;0
"96";199.522015913118;0
"97";199.0286004746;0
"98";199.037251144184;0
"99";200.056856280079;0
"100";199.032517872963;0

