rtt;cp
178,979395;0,0
178,02575;0,0
179,866135;0,0
179,017285;0,0
179,13392;0,0
178,75637;0,0
180,1674;0,0
178,06606;0,0
179,23867;0,0
180,61249;0,0
179,47988;0,0
180,424585;0,0
177,94251;0,0
178,78008;0,0
179,87744;0,0
178,185065;0,0
179,192325;0,0
179,216675;0,0
178,211685;0,0
178,357845;0,0
178,38519;0,0
177,76626;0,0
177,67162;0,0
179,614865;0,0
178,822585;0,0
180,048115;0,0
179,035345;0,0
177,78005;0,0
178,10896;0,0
179,5247;0,0
179,373965;0,0
178,50053;0,0
179,24544;0,0
177,623285;0,0
179,3718;0,0
178,79997;0,0
179,631625;0,0
179,214455;0,0
178,39892;0,0
178,175765;0,0
179,66814;0,0
178,17903;0,0
178,775285;0,0
178,024885;0,0
178,49946;0,0
179,23842;0,0
178,12404;0,0
177,98693;0,0
178,646735;0,0
177,943495;0,0
180,11783;0,0
179,55837;0,0
178,974945;0,0
179,52559;0,0
178,12119;0,0
180,39679;0,0
178,662975;0,0
177,759075;0,0
177,847375;0,0
179,57148;0,0
178,039875;0,0
179,259;0,0
178,64021;0,0
178,68245;0,0
178,952285;0,0
178,326115;0,0
179,19664;0,0
176,800255;0,0
178,014155;0,0
179,788235;0,0
178,194425;0,0
178,258915;0,0
178,911965;0,0
177,715075;0,0
178,335505;0,0
178,057275;0,0
178,556775;0,0
179,484075;0,0
179,50924;0,0
181,961875;0,0
182,00901;0,0
179,19308;0,0
178,205905;0,0
178,876725;0,0
179,998345;0,0
178,885295;0,0
177,829435;0,0
180,03107;0,0
176,215615;0,0
178,046545;0,0
179,08532;0,0
179,467085;0,0
178,549615;0,0
178,27946;0,0
179,828755;0,0
179,637875;0,0
178,376555;0,0
177,694745;0,0
179,145245;0,0
179,63997;0,0
