rtt;cp
171,53938;0,0
171,573345;0,0
171,535645;0,0
171,389945;0,0
171,37968;0,0
171,51297;0,0
171,383835;0,0
171,591865;0,0
171,438535;0,0
171,39253;0,0
171,537505;0,0
171,49636;0,0
171,520455;0,0
171,335915;0,0
171,44737;0,0
171,492425;0,0
171,60059;0,0
171,370015;0,0
171,50587;0,0
171,53357;0,0
171,61073;0,0
171,51327;0,0
171,554765;0,0
171,47634;0,0
171,411905;0,0
171,50149;0,0
171,497545;0,0
171,52933;0,0
171,351425;0,0
171,506885;0,0
171,481695;0,0
171,388565;0,0
171,604495;0,0
171,486805;0,0
171,48117;0,0
171,47844;0,0
171,479235;0,0
171,52377;0,0
171,438035;0,0
171,584725;0,0
171,571265;0,0
171,58451;0,0
171,53947;0,0
171,43272;0,0
171,468175;0,0
171,52164;0,0
171,52013;0,0
171,6932;0,0
171,50315;0,0
171,417195;0,0
171,43319;0,0
171,50825;0,0
171,487495;0,0
171,51847;0,0
171,37268;0,0
171,498225;0,0
171,610255;0,0
171,44529;0,0
171,514925;0,0
171,508795;0,0
171,36276;0,0
171,545635;0,0
171,688235;0,0
171,382065;0,0
171,54319;0,0
171,4665;0,0
171,43373;0,0
171,33229;0,0
171,74856;0,0
171,41206;0,0
171,465995;0,0
171,37149;0,0
171,505155;0,0
171,48091;0,0
171,37529;0,0
171,42534;0,0
171,506745;0,0
171,513385;0,0
171,53208;0,0
171,43341;0,0
171,425295;0,0
171,50634;0,0
171,42895;0,0
171,460765;0,0
171,419405;0,0
171,50234;0,0
171,442285;0,0
171,48406;0,0
171,480125;0,0
171,43737;0,0
171,474855;0,0
171,389045;0,0
171,420205;0,0
171,459;0,0
171,38544;0,0
171,50213;0,0
171,5034;0,0
171,51328;0,0
171,452105;0,0
171,41813;0,0
