"";"rtt";"cp"
"1";131.695852582866;0
"2";131.682637540413;0
"3";132.59965180367;0
"4";132.643662418913;0
"5";131.783883481726;0
"6";127.904264656595;1
"7";127.797049548834;0
"8";127.799942063645;0
"9";127.816479293626;0
"10";127.7480253365;0
"11";128.368756015201;0
"12";128.191772249593;0
"13";127.784504187944;0
"14";127.997633380989;0
"15";128.016187003811;0
"16";127.847602658285;0
"17";127.737434088081;0
"18";127.899254422956;0
"19";127.880046754947;0
"20";127.958446906101;0
"21";128.224579534117;0
"22";127.744892209898;0
"23";127.960339557717;0
"24";128.755411203735;0
"25";127.808511130682;0
"26";127.950843609891;0
"27";127.7634336774;0
"28";128.813851629273;0
"29";127.776463974228;0
"30";128.368492615111;0
"31";127.933268544928;0
"32";127.903787570202;0
"33";127.936045404188;0
"34";127.875083729226;0
"35";127.928127080763;0
"36";128.550065679004;0
"37";127.736479594553;0
"38";128.672998816744;0
"39";127.7380761669;0
"40";127.838545256801;0
"41";128.261497386797;0
"42";128.629318703798;0
"43";128.544960415077;0
"44";128.372362941622;0
"45";127.825615931631;0
"46";128.123440016472;0
"47";127.905873508335;0
"48";128.471044953842;0
"49";128.84594566595;0
"50";128.284024036676;0
"51";127.877231765114;0
"52";128.773381405527;0
"53";127.893178858797;0
"54";127.816853929611;0
"55";128.337062985319;0
"56";127.735051658157;0
"57";128.907877129843;0
"58";127.734990095243;0
"59";128.377095082678;0
"60";128.041310577312;0
"61";128.339362046722;0
"62";128.254559611965;0
"63";128.155617146391;0
"64";128.791742351645;0
"65";128.046423510005;0
"66";128.573680063808;0
"67";127.872910486184;0
"68";127.836776063627;0
"69";127.850845668424;0
"70";127.792982823469;0
"71";127.765929379631;0
"72";128.18929747238;0
"73";127.766244338275;0
"74";127.844642214845;0
"75";127.744735097842;0
"76";127.769850588612;0
"77";128.087592299753;0
"78";127.831644520598;0
"79";127.893860670453;0
"80";128.402988096326;0
"81";127.988648485469;0
"82";128.007897747774;0
"83";127.807494789319;0
"84";129.151838821389;0
"85";128.299525598747;0
"86";128.059965826251;0
"87";127.773583489948;0
"88";127.91461358664;0
"89";127.79982725165;0
"90";128.206595083662;0
"91";128.120881612909;0
"92";127.852967055189;0
"93";128.038056227773;0
"94";127.88109675472;0
"95";128.463398171038;0
"96";127.838542286674;0
"97";127.873142637997;0
"98";127.814505108;0
"99";127.848720174915;0
"100";127.743881533693;0

