rtt;cp
202,728385;0,0
202,77348;0,0
202,753195;0,0
202,763455;0,0
203,102265;0,0
202,72594;0,0
202,70705;0,0
202,728425;0,0
202,65184;0,0
202,61824;0,0
202,694695;0,0
202,85194;0,0
202,667285;0,0
202,69145;0,0
202,670825;0,0
202,64181;0,0
202,84805;0,0
202,75193;0,0
202,73584;0,0
202,864335;0,0
202,712815;0,0
202,74907;0,0
202,7161;0,0
202,65176;0,0
202,713115;0,0
202,846495;0,0
202,75619;0,0
202,75063;0,0
202,851335;0,0
202,83335;0,0
202,818755;0,0
202,748315;0,0
202,78707;0,0
202,7516;0,0
202,71155;0,0
202,76949;0,0
202,677815;0,0
202,79872;0,0
202,90526;0,0
202,85818;0,0
202,913485;0,0
202,89649;0,0
202,7704;0,0
202,848035;0,0
202,727115;0,0
202,911985;0,0
202,871635;0,0
202,703295;0,0
202,695475;0,0
202,924625;0,0
202,842345;0,0
202,841635;0,0
202,711585;0,0
202,673935;0,0
202,764025;0,0
202,69284;0,0
202,670615;0,0
202,76734;0,0
204,21865;0,0
202,756475;0,0
202,7768;0,0
202,8004;0,0
202,909675;0,0
202,80752;0,0
202,80172;0,0
202,73413;0,0
202,72887;0,0
202,681;0,0
202,811365;0,0
202,836295;0,0
202,640825;0,0
202,778695;0,0
202,903065;0,0
202,7051;0,0
202,80451;0,0
202,76606;0,0
202,75464;0,0
202,79941;0,0
202,826355;0,0
202,86405;0,0
202,861625;0,0
202,793195;0,0
202,7473;0,0
202,777395;0,0
202,856095;0,0
202,696635;0,0
202,80149;0,0
202,721725;0,0
202,86989;0,0
202,8614;0,0
202,781445;0,0
202,782755;0,0
202,80852;0,0
202,97046;0,0
202,78974;0,0
202,79789;0,0
202,787855;0,0
202,832125;0,0
202,86263;0,0
202,885255;0,0
