rtt;cp
170,39664;0,0
168,72572;0,0
170,20417;0,0
172,142755;0,0
171,437855;0,0
171,300145;0,0
169,585365;0,0
170,17464;0,0
169,9526;0,0
171,742015;0,0
170,85301;0,0
171,209235;0,0
170,167075;0,0
170,806535;0,0
169,619795;0,0
170,318655;0,0
170,15252;0,0
170,936885;0,0
170,08711;0,0
170,215375;0,0
170,531025;0,0
170,16592;0,0
169,536505;0,0
170,36262;0,0
170,38303;0,0
169,99718;0,0
169,6803;0,0
169,812635;0,0
170,461475;0,0
170,562705;0,0
169,729415;0,0
169,63223;0,0
170,679335;0,0
170,208115;0,0
170,96905;0,0
170,781295;0,0
169,832985;0,0
170,94581;0,0
169,3378;0,0
170,585755;0,0
170,59415;0,0
171,860885;0,0
169,935435;0,0
170,297935;0,0
169,610485;0,0
-3,0;0,0
181,51293;0,0
184,23469;0,0
169,464425;0,0
170,376855;0,0
169,22961;0,0
171,20222;0,0
169,646185;0,0
170,547255;0,0
169,791645;0,0
170,71848;0,0
169,534935;0,0
170,738555;0,0
170,33708;0,0
170,16011;0,0
170,32331;0,0
169,957835;0,0
169,518595;0,0
170,772725;0,0
172,31501;0,0
170,433975;0,0
169,35128;0,0
171,589995;0,0
170,04806;0,0
176,31518;0,0
175,49314;0,0
178,787025;0,0
178,7958;0,0
180,295655;0,0
179,118045;0,0
179,087095;0,0
179,025995;0,0
180,883025;0,0
179,06755;0,0
179,22193;0,0
178,37091;0,0
178,28124;0,0
178,6917;0,0
182,070865;0,0
179,82079;0,0
179,455555;0,0
173,265395;0,0
171,330325;0,0
170,355985;0,0
170,12719;0,0
170,73985;0,0
173,763305;0,0
170,160055;0,0
169,910245;0,0
172,06292;0,0
172,15421;0,0
169,49891;0,0
169,823955;0,0
168,60373;0,0
170,976615;0,0
