rtt;cp
149,653435;0,0
149,794015;0,0
149,746595;0,0
149,71479;0,0
149,752515;0,0
149,74568;0,0
149,630065;0,0
149,677155;0,0
149,75858;0,0
149,99681;0,0
149,8434;0,0
149,38764;0,0
149,993265;0,0
150,02165;0,0
149,64191;0,0
149,66024;0,0
149,774355;0,0
149,9253;0,0
149,83646;0,0
149,710005;0,0
149,661725;0,0
149,755155;0,0
149,794705;0,0
149,80664;0,0
149,93526;0,0
149,824865;0,0
149,618245;0,0
149,77369;0,0
149,646335;0,0
149,73724;0,0
149,970325;0,0
149,74908;0,0
149,795015;0,0
150,134275;0,0
150,25407;0,0
149,683145;0,0
149,593425;0,0
149,68384;0,0
149,84146;0,0
149,85663;0,0
149,823005;0,0
149,702455;0,0
149,668125;0,0
149,791235;0,0
149,725685;0,0
149,856325;0,0
149,745855;0,0
149,78685;0,0
149,91978;0,0
150,032375;0,0
149,71821;0,0
149,6754;0,0
149,716855;0,0
149,723115;0,0
149,732855;0,0
149,88174;0,0
149,86332;0,0
149,82385;0,0
149,725405;0,0
149,71902;0,0
149,99174;0,0
149,92243;0,0
149,869285;0,0
149,85014;0,0
149,900275;0,0
150,17388;0,0
150,08969;0,0
149,899385;0,0
149,69916;0,0
149,61214;0,0
149,8787;0,0
149,78646;0,0
149,546935;0,0
149,740845;0,0
150,03298;0,0
149,705515;0,0
149,591275;0,0
149,88171;0,0
149,766;0,0
149,776565;0,0
149,60227;0,0
149,604325;0,0
149,84244;0,0
149,749865;0,0
149,736105;0,0
149,850925;0,0
149,771815;0,0
149,96654;0,0
149,86193;0,0
149,701875;0,0
149,868115;0,0
149,67949;0,0
149,789385;0,0
149,73514;0,0
149,629785;0,0
149,971765;0,0
149,69965;0,0
149,640655;0,0
149,789605;0,0
149,934745;0,0
