rtt;cp
193,825985;0,0
193,61808;0,0
193,718285;0,0
193,587685;0,0
193,460155;0,0
193,39511;0,0
193,634705;0,0
193,76785;0,0
193,73074;0,0
193,54317;0,0
193,358575;0,0
193,436065;0,0
193,517575;0,0
193,619835;0,0
193,644135;0,0
193,485725;0,0
193,39628;0,0
193,704715;0,0
193,57646;0,0
193,606265;0,0
193,528175;0,0
193,53869;0,0
193,699975;0,0
193,75372;0,0
193,497185;0,0
193,62745;0,0
193,73924;0,0
193,74881;0,0
193,676425;0,0
193,51177;0,0
193,83007;0,0
193,7422;0,0
193,686035;0,0
193,48145;0,0
193,791925;0,0
193,94065;0,0
193,463105;0,0
193,57621;0,0
193,523095;0,0
193,581965;0,0
193,778635;0,0
193,76821;0,0
193,86923;0,0
193,82746;0,0
193,94193;0,0
193,557415;0,0
193,62259;0,0
193,754045;0,0
193,33858;0,0
193,79903;0,0
193,425385;0,0
193,657305;0,0
193,42182;0,0
193,59429;0,0
193,56156;0,0
193,73198;0,0
193,89223;0,0
193,545165;0,0
193,47328;0,0
193,44965;0,0
193,575305;0,0
193,75475;0,0
193,625235;0,0
193,600195;0,0
193,5734;0,0
193,5632;0,0
193,48649;0,0
193,64312;0,0
193,493;0,0
193,710725;0,0
193,47189;0,0
193,59441;0,0
193,49214;0,0
193,61178;0,0
193,46129;0,0
193,648775;0,0
193,690985;0,0
193,61164;0,0
193,4435;0,0
193,37986;0,0
193,51752;0,0
193,439825;0,0
193,42506;0,0
193,61808;0,0
193,712355;0,0
193,431395;0,0
193,40417;0,0
193,571685;0,0
193,889455;0,0
193,52689;0,0
193,865845;0,0
193,88765;0,0
193,518895;0,0
193,63299;0,0
193,667365;0,0
193,690455;0,0
193,85084;0,0
193,5122;0,0
193,50926;0,0
193,772265;0,0
