rtt;cp
180,276185;0,0
180,29627;0,0
180,24145;0,0
180,19765;0,0
180,235305;0,0
180,24944;0,0
180,28056;0,0
180,37466;0,0
180,26441;0,0
180,25735;0,0
180,35301;0,0
180,327975;0,0
180,2952;0,0
180,27641;0,0
180,241035;0,0
180,169655;0,0
180,32101;0,0
180,336835;0,0
180,222895;0,0
180,22887;0,0
180,220705;0,0
180,187825;0,0
180,25822;0,0
180,28516;0,0
180,27513;0,0
180,281525;0,0
180,270025;0,0
171,234755;1,0
171,23927;0,0
171,2922;0,0
171,289655;0,0
171,23706;0,0
171,260975;0,0
171,306765;0,0
171,22695;0,0
171,18856;0,0
171,24857;0,0
171,233645;0,0
171,32119;0,0
171,214375;0,0
171,32829;0,0
171,302475;0,0
171,24571;0,0
171,323585;0,0
171,19685;0,0
171,25904;0,0
171,34706;0,0
171,28853;0,0
171,270425;0,0
171,22148;0,0
171,240955;0,0
171,27087;0,0
171,196815;0,0
171,25122;0,0
171,288265;0,0
171,303235;0,0
171,252315;0,0
171,24815;0,0
171,243845;0,0
171,31174;0,0
171,228295;0,0
171,321395;0,0
171,20727;0,0
171,358915;0,0
171,266225;0,0
171,24636;0,0
171,29932;0,0
171,3019;0,0
171,281395;0,0
171,252075;0,0
171,355075;0,0
171,33012;0,0
171,231935;0,0
171,24369;0,0
171,236085;0,0
171,3324;0,0
171,304625;0,0
171,259895;0,0
171,22;0,0
171,17774;0,0
171,274475;0,0
171,205775;0,0
171,256145;0,0
171,28133;0,0
171,26603;0,0
171,317885;0,0
171,244055;0,0
171,19925;0,0
171,225325;0,0
171,263785;0,0
171,218805;0,0
171,218155;0,0
171,251875;0,0
171,25906;0,0
171,20428;0,0
171,23562;0,0
171,29452;0,0
171,25451;0,0
171,223045;0,0
171,237405;0,0
