rtt;cp
180,183565;0,0
180,27969;0,0
180,04436;0,0
180,13266;0,0
180,04594;0,0
180,194905;0,0
179,880155;0,0
179,85825;0,0
179,996275;0,0
180,237365;0,0
180,14313;0,0
180,158565;0,0
179,83109;0,0
179,881575;0,0
180,052095;0,0
179,858075;0,0
180,14152;0,0
180,08104;0,0
180,18433;0,0
180,029125;0,0
179,9024;0,0
180,010125;0,0
179,91216;0,0
180,06896;0,0
179,944885;0,0
179,913505;0,0
180,104205;0,0
179,854675;0,0
180,00602;0,0
180,00907;0,0
179,90721;0,0
180,114655;0,0
180,067315;0,0
179,91468;0,0
179,98105;0,0
179,851545;0,0
179,97581;0,0
179,66388;0,0
179,987875;0,0
179,95619;0,0
180,08959;0,0
180,087655;0,0
179,99095;0,0
179,77703;0,0
180,00914;0,0
180,114815;0,0
179,890445;0,0
179,836335;0,0
179,88207;0,0
179,920995;0,0
180,065295;0,0
180,019935;0,0
179,90987;0,0
179,83135;0,0
179,97651;0,0
179,84962;0,0
179,942485;0,0
179,81408;0,0
179,90379;0,0
179,73916;0,0
179,79246;0,0
179,994915;0,0
179,90083;0,0
179,69777;0,0
179,707085;0,0
179,85747;0,0
179,840985;0,0
179,913235;0,0
179,953325;0,0
179,717445;0,0
179,838845;0,0
179,808475;0,0
180,04716;0,0
179,70439;0,0
179,829955;0,0
179,906135;0,0
179,877395;0,0
179,88724;0,0
180,125875;0,0
179,9867;0,0
179,861255;0,0
179,954655;0,0
179,82992;0,0
180,0314;0,0
179,93628;0,0
179,884665;0,0
180,19043;0,0
179,91646;0,0
179,931905;0,0
180,020445;0,0
179,855375;0,0
179,90804;0,0
179,889035;0,0
179,8883;0,0
179,767085;0,0
179,815795;0,0
179,86688;0,0
179,7753;0,0
179,97304;0,0
179,818245;0,0
