"";"rtt";"cp"
"1";145.92842184059;0
"2";145.629586297873;0
"3";145.726550592889;0
"4";147.231870795694;0
"5";145.487146222792;0
"6";162.08292403922;1
"7";163.824336663347;0
"8";162.132917460393;0
"9";162.187555909896;0
"10";162.650180379943;0
"11";162.996693248716;0
"12";162.207607469338;0
"13";161.919069052991;0
"14";162.064495091798;0
"15";162.743618824239;0
"16";162.584911391917;0
"17";162.326171632552;0
"18";161.987805661701;0
"19";162.7562190558;0
"20";163.63175518454;0
"21";162.785825518942;0
"22";162.278900495151;0
"23";161.945819218582;0
"24";162.450930678779;0
"25";162.845600254096;0
"26";161.978280149415;0
"27";161.936322963796;0
"28";165.158874710515;1
"29";164.99454927207;0
"30";165.05088585812;0
"31";165.981039841419;0
"32";165.217245330391;0
"33";165.231048549095;0
"34";166.751010432675;0
"35";165.909670945257;0
"36";165.108937652771;0
"37";172.237854387775;1
"38";172.705775946382;0
"39";172.770346812612;0
"40";172.078189845784;0
"41";172.088807643349;0
"42";172.164078783283;0
"43";172.687904542523;0
"44";173.179012752407;0
"45";172.080583226523;0
"46";172.809145743286;0
"47";172.793994570598;0
"48";172.337246518848;0
"49";172.786169864987;0
"50";172.372868726666;0
"51";172.562692243682;0
"52";172.263138923054;0
"53";173.378135748592;0
"54";172.727136684593;0
"55";172.117409928268;0
"56";172.672559843701;0
"57";172.346895715643;0
"58";172.473290741551;0
"59";172.600359442411;0
"60";173.037979887558;0
"61";173.307742020959;0
"62";172.058062185535;0
"63";172.25358797804;0
"64";172.0492554332;0
"65";172.686954787834;0
"66";172.389025556187;0
"67";172.417034959161;0
"68";172.410699793261;0
"69";172.284329608935;0
"70";172.143192671793;0
"71";172.16336760882;0
"72";249.176701948241;1
"73";290.212049903331;0
"74";261.318815909468;0
"75";271.242010094502;0
"76";266.788155607729;0
"77";245.241667379367;0
"78";272.467466617365;0
"79";234.388709908145;0
"80";172.08375597056;1
"81";173.302228554436;0
"82";172.341155035813;0
"83";172.432146363323;0
"84";175.048795941285;1
"85";175.221500513778;0
"86";175.862333458937;0
"87";175.134107616144;0
"88";175.17368709879;0
"89";175.330095657516;0
"90";175.07981599705;0
"91";175.917988538718;0
"92";176.511562523094;0
"93";175.208557401644;0
"94";175.282904273509;0
"95";175.07747953777;0
"96";175.692241867771;0
"97";175.200254447785;0
"98";175.523520376842;0
"99";175.069015915428;0
"100";175.335512532081;0

