"";"rtt";"cp"
"1";189.474114234951;0
"2";189.344505217395;0
"3";189.339771291894;0
"4";189.401162895276;0
"5";189.454964731449;0
"6";189.874984954459;0
"7";189.95899829051;0
"8";189.390349896057;0
"9";189.366790068838;0
"10";189.354333612081;0
"11";185.197972638214;1
"12";185.750828100089;0
"13";185.411954623185;0
"14";185.432189718714;0
"15";185.303825540801;0
"16";185.451074798373;0
"17";185.676970883151;0
"18";185.423769663335;0
"19";185.208838906627;0
"20";185.590707572506;0
"21";185.264639934153;0
"22";185.805914699055;0
"23";185.675535565637;0
"24";185.625589233618;0
"25";185.58545379749;0
"26";186.334723013946;0
"27";186.307201063938;0
"28";185.356791869146;0
"29";185.336446351068;0
"30";185.262787358452;0
"31";186.87419325804;0
"32";185.28747929474;0
"33";186.116019496198;0
"34";185.73528918837;0
"35";185.966843466939;0
"36";185.586830293383;0
"37";186.290667771446;0
"38";185.424325380684;0
"39";185.317104835308;0
"40";185.198461026225;0
"41";185.548154056126;0
"42";185.26120192765;0
"43";185.304252179027;0
"44";185.319842331945;0
"45";185.330717127555;0
"46";185.223348971391;0
"47";185.858021183866;0
"48";185.317980718102;0
"49";185.389825461737;0
"50";185.205966265407;0
"51";187.025544323297;0
"52";185.758375440773;0
"53";185.550478370327;0
"54";185.356365912614;0
"55";186.998612737305;0
"56";185.248791035572;0
"57";185.212942928666;0
"58";185.663669006093;0
"59";185.197651453205;0
"60";185.857928897014;0
"61";187.423854290716;0
"62";170.122525855824;1
"63";169.70499997242;0
"64";169.599390260283;0
"65";169.670346309464;0
"66";170.016710973116;0
"67";169.659728308047;0
"68";169.573296585329;0
"69";169.897013056566;0
"70";169.530394431674;0
"71";170.042260222626;0
"72";170.075651855008;0
"73";169.70169859203;0
"74";169.641935743609;0
"75";169.884991301643;0
"76";169.554547540407;0
"77";169.899256312273;0
"78";169.604299723838;0
"79";169.611725672168;0
"80";169.544263694504;0
"81";169.866892496544;0
"82";170.01203635501;0
"83";171.13799339325;0
"84";169.814597787428;0
"85";169.966345237272;0
"86";169.582153317013;0
"87";170.656449158029;0
"88";169.681996612428;0
"89";169.717147996477;0
"90";169.911259259316;0
"91";169.55004312074;0
"92";169.964967618398;0
"93";169.758230640971;0
"94";169.812929304848;0
"95";169.533396341331;0
"96";169.590335110518;0
"97";170.354435716642;0
"98";170.437023277324;0
"99";169.540733387743;0
"100";170.278092162215;0

