rtt;cp
215,75902;0,0
215,60191;0,0
215,757325;0,0
216,207385;0,0
215,998575;0,0
215,5304;0,0
215,74589;0,0
215,992795;0,0
215,67195;0,0
215,685905;0,0
216,316805;0,0
216,030555;0,0
216,515475;0,0
215,65123;0,0
215,762735;0,0
215,758865;0,0
215,745425;0,0
215,51097;0,0
215,75573;0,0
215,39087;0,0
215,49822;0,0
215,67257;0,0
217,40217;0,0
216,01881;0,0
215,584935;0,0
215,873335;0,0
215,56318;0,0
216,196125;0,0
216,032415;0,0
216,78444;0,0
216,855555;0,0
215,685605;0,0
215,762635;0,0
216,035715;0,0
215,6913;0,0
215,691695;0,0
215,670425;0,0
215,730275;0,0
215,678275;0,0
215,361345;0,0
215,88787;0,0
215,81375;0,0
215,697675;0,0
215,586755;0,0
215,769715;0,0
215,850605;0,0
215,57288;0,0
215,704875;0,0
215,93862;0,0
215,83788;0,0
215,64762;0,0
215,700595;0,0
216,05822;0,0
215,65168;0,0
215,691145;0,0
215,70266;0,0
216,040095;0,0
215,558305;0,0
215,7925;0,0
215,502495;0,0
215,84736;0,0
215,86442;0,0
215,71068;0,0
215,581685;0,0
215,41453;0,0
215,603335;0,0
215,649905;0,0
215,653755;0,0
215,811705;0,0
215,501345;0,0
215,657455;0,0
215,850015;0,0
215,497545;0,0
215,663805;0,0
215,596825;0,0
215,52618;0,0
215,643215;0,0
215,595725;0,0
215,66854;0,0
215,76383;0,0
215,810635;0,0
215,93779;0,0
215,696745;0,0
215,69018;0,0
216,0059;0,0
215,771155;0,0
215,730645;0,0
215,73717;0,0
215,682335;0,0
215,677805;0,0
215,552285;0,0
215,63811;0,0
215,60417;0,0
215,531865;0,0
215,607485;0,0
215,58862;0,0
216,04029;0,0
215,65872;0,0
215,55779;0,0
215,73327;0,0
