rtt;cp
201,397065;0,0
201,47127;0,0
201,362695;0,0
201,343265;0,0
201,323015;0,0
201,28775;0,0
201,73364;0,0
201,456335;0,0
201,2912;0,0
201,34034;0,0
201,530055;0,0
201,689965;0,0
201,371215;0,0
201,425235;0,0
201,41072;0,0
201,59528;0,0
201,385065;0,0
201,425625;0,0
201,343695;0,0
201,30191;0,0
201,49037;0,0
201,49531;0,0
201,3718;0,0
201,66859;0,0
201,63659;0,0
201,537695;0,0
201,71161;0,0
201,52601;0,0
201,506205;0,0
201,36274;0,0
201,440985;0,0
201,58306;0,0
201,656585;0,0
201,559;0,0
201,37832;0,0
201,50316;0,0
197,357925;1,0
197,25163;0,0
197,265875;0,0
197,1511;0,0
197,436625;0,0
197,255415;0,0
197,274785;0,0
197,24056;0,0
197,32402;0,0
197,16605;0,0
197,320855;0,0
197,44181;0,0
197,3992;0,0
197,42071;0,0
197,29265;0,0
197,38836;0,0
197,431785;0,0
197,469805;0,0
197,22939;0,0
197,266155;0,0
197,25086;0,0
197,41552;0,0
197,30494;0,0
197,428015;0,0
197,41545;0,0
197,46255;0,0
197,388605;0,0
197,437075;0,0
197,42962;0,0
197,3154;0,0
197,412415;0,0
197,24557;0,0
197,361925;0,0
197,49054;0,0
197,552195;0,0
197,274485;0,0
197,381495;0,0
197,33061;0,0
197,248445;0,0
197,520315;0,0
197,34515;0,0
197,701015;0,0
197,364655;0,0
197,122995;0,0
197,532135;0,0
197,47096;0,0
201,257445;1,0
201,58633;0,0
201,328445;0,0
201,39233;0,0
201,53562;0,0
201,433545;0,0
201,546285;0,0
201,365335;0,0
201,475955;0,0
201,5753;0,0
201,36446;0,0
201,42408;0,0
201,518155;0,0
201,15294;0,0
201,51959;0,0
201,33088;0,0
202,24522;0,0
201,446785;0,0
