rtt;cp
69,043475;0,0
68,93384;0,0
68,97276;0,0
68,96613;0,0
69,05717;0,0
68,994085;0,0
69,02693;0,0
68,97154;0,0
69,135535;0,0
69,016845;0,0
68,954545;0,0
68,92607;0,0
68,99205;0,0
69,120645;0,0
69,17049;0,0
68,964235;0,0
68,97986;0,0
69,00039;0,0
69,0453;0,0
68,92805;0,0
68,95905;0,0
68,980845;0,0
69,229405;0,0
69,08272;0,0
68,958085;0,0
68,94167;0,0
69,104835;0,0
68,970255;0,0
69,09166;0,0
69,027115;0,0
69,28252;0,0
68,993425;0,0
68,97794;0,0
68,949365;0,0
68,961285;0,0
68,987405;0,0
69,07657;0,0
69,01419;0,0
68,989455;0,0
69,01177;0,0
69,072695;0,0
68,963675;0,0
68,86278;0,0
69,01165;0,0
69,014795;0,0
68,983345;0,0
68,942065;0,0
69,24998;0,0
68,98284;0,0
69,009935;0,0
69,00752;0,0
69,060565;0,0
68,993635;0,0
68,96503;0,0
69,04018;0,0
69,0426;0,0
69,101985;0,0
69,042425;0,0
69,08781;0,0
68,98726;0,0
69,00198;0,0
68,98675;0,0
69,71057;0,0
69,00585;0,0
68,98264;0,0
68,986;0,0
68,98542;0,0
69,14991;0,0
68,95876;0,0
69,25342;0,0
69,01013;0,0
69,431435;0,0
68,87944;0,0
69,08626;0,0
69,080925;0,0
69,02203;0,0
69,03666;0,0
68,941365;0,0
68,966235;0,0
68,989865;0,0
69,021805;0,0
69,32373;0,0
68,950825;0,0
69,02381;0,0
69,06996;0,0
69,10147;0,0
69,24625;0,0
69,143065;0,0
69,337525;0,0
69,26015;0,0
69,14203;0,0
69,10304;0,0
68,95602;0,0
69,23252;0,0
68,955455;0,0
69,04514;0,0
69,059885;0,0
69,10774;0,0
77,63592;1,0
69,206995;0,0
