rtt;cp
358,65435;0,0
360,196735;0,0
359,30286;0,0
359,2732;0,0
359,031525;0,0
359,11413;0,0
359,354455;0,0
359,0492;0,0
358,89539;0,0
358,80961;0,0
358,96459;0,0
359,064435;0,0
358,99306;0,0
358,88849;0,0
359,10072;0,0
358,817645;0,0
358,81433;0,0
358,844325;0,0
359,283815;0,0
359,0584;0,0
359,40114;0,0
359,22005;0,0
358,6763;0,0
358,80338;0,0
358,78096;0,0
359,09224;0,0
358,72441;0,0
358,7469;0,0
358,62317;0,0
358,790575;0,0
359,045075;0,0
359,092865;0,0
358,65469;0,0
358,707945;0,0
359,1792;0,0
358,574985;0,0
358,873285;0,0
358,89904;0,0
358,725475;0,0
358,837515;0,0
359,29281;0,0
358,655655;0,0
358,82209;0,0
358,81706;0,0
358,89222;0,0
358,922225;0,0
358,95949;0,0
358,60126;0,0
358,65752;0,0
358,86969;0,0
358,918915;0,0
358,74684;0,0
358,781825;0,0
358,79396;0,0
358,78179;0,0
358,701125;0,0
378,35338;1,0
366,144505;0,0
364,429235;0,0
359,009975;0,0
366,238095;0,0
359,12835;0,0
386,787315;0,0
360,269365;0,0
371,55762;0,0
381,39789;0,0
371,95214;0,0
378,06708;0,0
374,37875;0,0
373,03649;0,0
358,96105;0,0
375,794555;0,0
377,10909;0,0
376,94928;0,0
361,902385;0,0
358,705125;0,0
365,153975;0,0
361,984055;0,0
379,84215;0,0
360,498875;0,0
358,99412;0,0
371,54733;0,0
364,34045;0,0
369,74946;0,0
379,560395;0,0
358,866495;0,0
379,646735;0,0
358,80267;0,0
359,068115;0,0
359,417705;0,0
359,096325;0,0
358,79784;0,0
388,098995;0,0
362,308495;0,0
359,719345;0,0
358,94383;0,0
359,77638;0,0
389,91529;0,0
374,95494;0,0
388,49593;0,0
