rtt;cp
197,21247;0,0
196,231525;0,0
195,48055;0,0
195,980495;0,0
195,717895;0,0
195,76122;0,0
195,860695;0,0
195,238805;0,0
195,71313;0,0
197,23523;0,0
197,565525;0,0
196,818175;0,0
196,943125;0,0
196,23297;0,0
197,10786;0,0
196,48563;0,0
196,066475;0,0
197,549975;0,0
196,499965;0,0
196,409395;0,0
196,77119;0,0
195,246755;0,0
196,23454;0,0
196,201345;0,0
196,34453;0,0
196,56497;0,0
197,2521;0,0
196,562235;0,0
196,990735;0,0
197,64886;0,0
196,69201;0,0
196,14361;0,0
196,63754;0,0
196,64568;0,0
196,690215;0,0
196,372055;0,0
195,14696;0,0
196,627455;0,0
197,037995;0,0
196,425835;0,0
195,75709;0,0
196,917545;0,0
196,74413;0,0
195,803735;0,0
196,410925;0,0
197,132215;0,0
196,1897;0,0
196,86374;0,0
195,86621;0,0
195,95287;0,0
195,92012;0,0
195,59308;0,0
197,07098;0,0
197,02561;0,0
196,46977;0,0
197,100925;0,0
195,726475;0,0
198,283505;0,0
196,090385;0,0
196,57136;0,0
195,276575;0,0
195,518665;0,0
196,4802;0,0
196,229275;0,0
196,119685;0,0
196,86499;0,0
196,845175;0,0
196,44954;0,0
195,953425;0,0
197,1761;0,0
196,706035;0,0
195,731725;0,0
197,264635;0,0
195,72622;0,0
196,519005;0,0
197,81018;0,0
196,574545;0,0
195,26256;0,0
197,22729;0,0
197,131585;0,0
196,52689;0,0
197,060285;0,0
196,215045;0,0
195,97063;0,0
195,78453;0,0
197,459755;0,0
195,836725;0,0
195,084045;0,0
195,959165;0,0
196,702655;0,0
195,60138;0,0
197,083985;0,0
195,52236;0,0
196,51995;0,0
196,961165;0,0
196,257995;0,0
196,12716;0,0
195,205195;0,0
196,004135;0,0
196,2443;0,0
