"";"rtt";"cp"
"1";125.374198173026;0
"2";125.3878168056;0
"3";125.373976034137;0
"4";125.721684189662;0
"5";125.77509465144;0
"6";125.484614042088;0
"7";125.655344129004;0
"8";125.588086572943;0
"9";125.591748563046;0
"10";125.802053850989;0
"11";125.471983382978;0
"12";125.554788108169;0
"13";125.426878372515;0
"14";125.369489635696;0
"15";125.36930885382;0
"16";125.395111470505;0
"17";125.453225774246;0
"18";126.213156903148;0
"19";125.533705087824;0
"20";125.378187632799;0
"21";125.417111022418;0
"22";125.593576650345;0
"23";125.359563132001;0
"24";125.363757258946;0
"25";125.517084328507;0
"26";125.4608642053;0
"27";125.532920408176;0
"28";126.124565781199;0
"29";125.536730987671;0
"30";125.687250415089;0
"31";126.12010410725;0
"32";125.436083020717;0
"33";125.465713765861;0
"34";125.701256812694;0
"35";125.400355197877;0
"36";125.395385481546;0
"37";125.38772546362;0
"38";125.398482948534;0
"39";113.321999254783;1
"40";113.247534902556;0
"41";114.604947024434;0
"42";113.610674983991;0
"43";114.19658335918;0
"44";113.257350201108;0
"45";113.408292766126;0
"46";113.558047082332;0
"47";113.235373969067;0
"48";113.665665036613;0
"49";113.706071141993;0
"50";113.215012724126;0
"51";113.668655027069;0
"52";113.245397962361;0
"53";113.179288041076;0
"54";113.531561417267;0
"55";113.864823417656;0
"56";113.27508935502;0
"57";113.191098167043;0
"58";113.779485796156;0
"59";113.200930420768;0
"60";113.413712375418;0
"61";113.251745706338;0
"62";113.301893018986;0
"63";113.269145816172;0
"64";113.226642251968;0
"65";113.322459657291;0
"66";113.470755993071;0
"67";113.532606728803;0
"68";113.743975431597;0
"69";113.321510415973;0
"70";113.469610487286;0
"71";113.236843181529;0
"72";113.190188318761;0
"73";113.450423542115;0
"74";113.194228538673;0
"75";113.856117028328;0
"76";114.321783350483;0
"77";113.288755330544;0
"78";113.287738882483;0
"79";113.463894880421;0
"80";113.326163194124;0
"81";113.36541847533;0
"82";113.968856767875;0
"83";113.188020306422;0
"84";113.248616929982;0
"85";113.555763375299;0
"86";113.76033370356;0
"87";113.294498910508;0
"88";117.893700859685;1
"89";117.985291097487;0
"90";118.203692909043;0
"91";117.840328455614;0
"92";117.92328246863;0
"93";118.144306634872;0
"94";117.830020834976;0
"95";117.856415462065;0
"96";117.960056449437;0
"97";118.289686346122;0
"98";118.142278340424;0
"99";117.997095626901;0
"100";118.228598560593;0

