rtt;cp
208,89289;0,0
208,82528;0,0
208,361255;0,0
208,856105;0,0
208,396485;0,0
208,47302;0,0
208,479165;0,0
208,407225;0,0
208,45222;0,0
208,39544;0,0
208,576525;0,0
208,58826;0,0
208,37653;0,0
208,84567;0,0
208,52688;0,0
208,44702;0,0
208,653165;0,0
208,56185;0,0
208,300995;0,0
208,49123;0,0
208,664275;0,0
208,769925;0,0
208,42336;0,0
208,44459;0,0
208,435715;0,0
208,461815;0,0
208,894785;0,0
208,36072;0,0
208,756965;0,0
208,538795;0,0
208,50431;0,0
208,49709;0,0
208,64906;0,0
208,431205;0,0
208,49526;0,0
208,53145;0,0
208,45914;0,0
208,514055;0,0
208,549375;0,0
208,515815;0,0
208,41231;0,0
208,67235;0,0
208,616575;0,0
208,61887;0,0
208,31114;0,0
208,38943;0,0
208,438525;0,0
208,52305;0,0
209,006035;0,0
208,48745;0,0
208,66146;0,0
208,48936;0,0
208,542605;0,0
208,769645;0,0
257,54143;0,0
208,91383;0,0
208,78009;0,0
208,6325;0,0
208,42542;0,0
209,236975;0,0
208,63349;0,0
208,7576;0,0
208,66506;0,0
208,6674;0,0
208,614255;0,0
208,510255;0,0
208,475325;0,0
208,469635;0,0
208,7223;0,0
208,62293;0,0
208,486585;0,0
208,350585;0,0
208,72126;0,0
208,850955;0,0
208,30719;0,0
208,436695;0,0
208,408;0,0
208,579485;0,0
208,589605;0,0
208,53531;0,0
208,55286;0,0
208,46804;0,0
208,547675;0,0
208,5933;0,0
208,61339;0,0
208,497515;0,0
208,714595;0,0
208,538205;0,0
208,561875;0,0
208,67912;0,0
208,54827;0,0
208,80463;0,0
209,02471;0,0
208,8278;0,0
208,667845;0,0
208,743795;0,0
208,62527;0,0
208,51561;0,0
208,585755;0,0
208,40807;0,0
