rtt;cp
234,91104;0,0
236,230975;0,0
234,703865;0,0
234,757715;0,0
235,005825;0,0
234,911315;0,0
235,3906;0,0
234,976915;0,0
235,07399;0,0
234,764305;0,0
234,65312;0,0
234,451675;0,0
235,40789;0,0
235,09433;0,0
235,072655;0,0
234,923055;0,0
235,09266;0,0
234,826595;0,0
234,775415;0,0
234,594745;0,0
235,017185;0,0
235,12247;0,0
235,055225;0,0
235,049395;0,0
235,3031;0,0
235,144075;0,0
234,625555;0,0
234,646155;0,0
235,0096;0,0
235,019735;0,0
235,021245;0,0
234,983665;0,0
234,62343;0,0
234,577875;0,0
234,567905;0,0
234,86893;0,0
235,09913;0,0
234,867885;0,0
234,88371;0,0
235,115435;0,0
234,64167;0,0
234,63557;0,0
234,973805;0,0
235,041285;0,0
235,30222;0,0
235,015615;0,0
234,975085;0,0
234,353835;0,0
234,691255;0,0
235,149675;0,0
235,171945;0,0
234,984945;0,0
234,969495;0,0
234,95077;0,0
234,647675;0,0
234,484395;0,0
234,602895;0,0
234,936125;0,0
235,08078;0,0
234,99932;0,0
234,967405;0,0
234,80734;0,0
234,646335;0,0
234,78385;0,0
234,878645;0,0
235,04838;0,0
234,940155;0,0
234,954635;0,0
235,198275;0,0
235,026635;0,0
234,696685;0,0
234,63289;0,0
234,688545;0,0
235,01705;0,0
234,92702;0,0
234,98355;0,0
235,096095;0,0
235,187665;0,0
235,08251;0,0
234,742945;0,0
234,662365;0,0
234,69301;0,0
235,20842;0,0
235,372895;0,0
234,862485;0,0
234,78548;0,0
234,865335;0,0
234,96322;0,0
234,682565;0,0
234,6127;0,0
234,74607;0,0
235,066965;0,0
234,932125;0,0
234,937475;0,0
235,01075;0,0
235,135285;0,0
235,01666;0,0
234,626195;0,0
234,482695;0,0
234,44705;0,0
