"";"rtt";"cp"
"1";187.090728294937;0
"2";186.87382921526;0
"3";187.099494610641;0
"4";187.263759807862;0
"5";186.865245463827;0
"6";186.911005001455;0
"7";186.978100545898;0
"8";186.836400033321;0
"9";187.131681265117;0
"10";186.848634153409;0
"11";187.179506512286;0
"12";186.840678738849;0
"13";186.968365493172;0
"14";186.837134625484;0
"15";186.99820188464;0
"16";186.840567190324;0
"17";187.279447517782;0
"18";187.247309276317;0
"19";186.880921031644;0
"20";186.824924714232;0
"21";186.885921365926;0
"22";187.01462084362;0
"23";186.920454686573;0
"24";186.828718207376;0
"25";186.810936697432;0
"26";187.006010269824;0
"27";186.94175605149;0
"28";186.88021726622;0
"29";186.815564111419;0
"30";187.229473622285;0
"31";186.968600779833;0
"32";187.154086153992;0
"33";187.048299454715;0
"34";186.982302486664;0
"35";186.87771875284;0
"36";186.814232073918;0
"37";187.10123968655;0
"38";187.005113758307;0
"39";186.906529677545;0
"40";169.153614503229;1
"41";169.663775719351;0
"42";169.442222315925;0
"43";169.203581822831;0
"44";169.423769851242;0
"45";169.180181220049;0
"46";169.375743106114;0
"47";169.509883257328;0
"48";169.200214150952;0
"49";169.35020116602;0
"50";169.806023796727;0
"51";169.225946131036;0
"52";169.191500824946;0
"53";169.101861610197;0
"54";169.257400784848;0
"55";169.266408379562;0
"56";169.592881992378;0
"57";169.176831803136;0
"58";169.276846538676;0
"59";169.225770976542;0
"60";169.224020202044;0
"61";169.130509427652;0
"62";169.391449739823;0
"63";169.174694703058;0
"64";169.533419759891;0
"65";169.414500428311;0
"66";182.445042814676;1
"67";182.306129994384;0
"68";182.599350526286;0
"69";185.332668810262;0
"70";183.115829795874;0
"71";182.26274449038;0
"72";183.910469761496;0
"73";184.608476941184;0
"74";183.278485600907;0
"75";186.017904607774;0
"76";182.473979833354;0
"77";182.365997865985;0
"78";182.018300112214;0
"79";182.122536952881;0
"80";182.475842143675;0
"81";182.649345191006;0
"82";183.440647489959;0
"83";183.769170689617;0
"84";181.93351566121;0
"85";182.083990736872;0
"86";182.352784666889;0
"87";183.055664106935;0
"88";182.151568459241;0
"89";182.366599031226;0
"90";183.518032155207;0
"91";185.123321265047;0
"92";182.068212290708;0
"93";183.285073182628;0
"94";182.390603750948;0
"95";182.271204290969;0
"96";182.690367691367;0
"97";182.257492389434;0
"98";181.961223428861;0
"99";182.192582029109;0
"100";182.550970032615;0

