"";"rtt";"cp"
"1";177.184152316611;0
"2";177.092540758143;0
"3";177.087334647633;0
"4";177.033535574739;0
"5";177.277042024645;0
"6";178.239260080159;0
"7";177.453747156724;0
"8";177.0762233646;0
"9";177.453033571023;0
"10";177.436203580676;0
"11";177.20222297207;0
"12";177.257407835361;0
"13";177.129166265857;0
"14";177.356984520485;0
"15";177.287625430132;0
"16";177.391710012411;0
"17";177.272078687228;0
"18";177.654654371704;0
"19";177.088909517664;0
"20";177.15677429613;0
"21";177.241247453501;0
"22";177.158290205984;0
"23";177.085891470945;0
"24";177.305562562003;0
"25";177.050171260213;0
"26";177.089439163413;0
"27";178.434743716973;0
"28";177.567833217133;0
"29";177.154587665598;0
"30";177.376193260453;0
"31";177.050619088824;0
"32";177.031400583431;0
"33";177.940893286848;0
"34";177.482858081827;0
"35";177.850410006607;0
"36";177.199271614321;0
"37";177.721166125354;0
"38";177.719376640048;0
"39";177.174031846347;0
"40";177.12410234188;0
"41";177.283523265562;0
"42";177.121878714112;0
"43";177.661727385794;0
"44";177.168733492643;0
"45";177.12518867041;0
"46";177.184306997594;0
"47";177.085742454496;0
"48";177.082460954416;0
"49";177.060903506498;0
"50";177.498320476666;0
"51";178.104337869878;0
"52";177.997036282177;0
"53";177.364420773539;0
"54";177.395319129083;0
"55";177.540922451746;0
"56";177.274064243955;0
"57";177.539192368399;0
"58";177.356955779419;0
"59";177.279109883995;0
"60";177.074229908153;0
"61";177.305954393502;0
"62";177.834640903688;0
"63";177.103538188712;0
"64";177.257836056292;0
"65";177.029983115274;0
"66";177.160474366227;0
"67";177.183962197966;0
"68";177.21119665758;0
"69";177.759080210418;0
"70";177.22066544258;0
"71";177.100478278604;0
"72";171.499302237563;1
"73";170.748504516883;0
"74";170.841295674534;0
"75";170.714670680899;0
"76";171.014356216536;0
"77";170.656190598991;0
"78";170.619268168068;0
"79";170.563187012518;0
"80";170.951627404688;0
"81";170.724367644947;0
"82";170.654527309385;0
"83";170.817133609938;0
"84";170.750777775458;0
"85";170.912119740385;0
"86";170.596908572027;0
"87";170.750698478238;0
"88";170.754948138536;0
"89";170.689361270921;0
"90";170.759113164044;0
"91";170.987031412661;0
"92";170.929794075283;0
"93";171.026962281074;0
"94";170.951876142706;0
"95";170.579170998077;0
"96";170.917113440392;0
"97";171.081009819579;0
"98";170.94575851428;0
"99";170.754395713926;0
"100";170.741819299224;0

