rtt;cp
169,27506;0,0
169,24245;0,0
168,982175;0,0
168,98399;0,0
168,71832;0,0
170,75862;0,0
169,1255;0,0
169,254665;0,0
169,03607;0,0
169,23587;0,0
169,1774;0,0
169,13047;0,0
169,25479;0,0
169,192155;0,0
169,06524;0,0
169,371095;0,0
168,895445;0,0
169,05262;0,0
169,207595;0,0
168,9658;0,0
169,036335;0,0
169,11208;0,0
168,97728;0,0
169,45661;0,0
168,960835;0,0
169,054705;0,0
168,718105;0,0
169,216385;0,0
168,906035;0,0
168,866705;0,0
168,63925;0,0
168,950855;0,0
169,200885;0,0
169,09148;0,0
168,964855;0,0
168,997515;0,0
168,99641;0,0
168,991865;0,0
168,85777;0,0
169,291465;0,0
168,9176;0,0
169,082745;0,0
169,04583;0,0
168,86235;0,0
168,970785;0,0
169,0943;0,0
169,067125;0,0
169,21431;0,0
168,700835;0,0
169,200945;0,0
169,084655;0,0
168,926145;0,0
169,26051;0,0
169,271585;0,0
168,96948;0,0
169,30265;0,0
168,843495;0,0
168,850565;0,0
168,96169;0,0
169,11358;0,0
169,07272;0,0
169,007995;0,0
168,796065;0,0
169,140945;0,0
169,013975;0,0
169,272875;0,0
169,12672;0,0
169,1437;0,0
168,889465;0,0
168,86113;0,0
169,265055;0,0
168,761915;0,0
168,920745;0,0
168,94714;0,0
168,92987;0,0
168,739525;0,0
168,791745;0,0
168,713935;0,0
169,17351;0,0
169,04616;0,0
168,84884;0,0
169,351925;0,0
168,93683;0,0
169,29338;0,0
169,42858;0,0
169,044095;0,0
169,5487;0,0
169,110395;0,0
168,735395;0,0
168,855065;0,0
169,22266;0,0
169,220145;0,0
168,872655;0,0
169,013795;0,0
168,96709;0,0
169,027935;0,0
169,1262;0,0
169,15777;0,0
168,94395;0,0
168,80899;0,0
