"","trace","cpt"
"1",152.635663397183,0
"2",152.337028168751,0
"3",152.673169126176,0
"4",152.508184072962,0
"5",152.806493895317,0
"6",152.649991743053,0
"7",144.737338735469,1
"8",145.300294575893,0
"9",144.861320566031,0
"10",144.869261863586,0
"11",144.674859626675,0
"12",144.667282852632,0
"13",139.9617894955,1
"14",139.590874169702,0
"15",139.658482909542,0
"16",139.655525383298,0
"17",139.69159953405,0
"18",139.667801343989,0
"19",140.161826189433,0
"20",139.724427912053,0
"21",139.713921526661,0
"22",139.607323056707,0
"23",139.992901246659,0
"24",140.23065760044,0
"25",140.122928439197,0
"26",139.671055227702,0
"27",139.62051864524,0
"28",139.81409041338,0
"29",139.588504472875,0
"30",139.978286831679,0
"31",139.815906950269,0
"32",139.724847363884,0
"33",139.988989593937,0
"34",139.584228097888,0
"35",139.62124150428,0
"36",140.012058613817,0
"37",139.6814503187,0
"38",140.37717810449,0
"39",139.586478417617,0
"40",139.624859858923,0
"41",139.731108763341,0
"42",139.803999552828,0
"43",139.624219936387,0
"44",139.681057209063,0
"45",139.685474233575,0
"46",139.72950260604,0
"47",139.735918316195,0
"48",139.824346134153,0
"49",140.607169281894,0
"50",139.760255492921,0
"51",139.70721632127,0
"52",139.66913487564,0
"53",139.657690382138,0
"54",139.729926240466,0
"55",139.681978507979,0
"56",139.712180012244,0
"57",139.751511460291,0
"58",139.665956789904,0
"59",139.681504537611,0
"60",139.611175253687,0
"61",139.882565232971,0
"62",140.352918869892,0
"63",139.645183826741,0
"64",139.622572597802,0
"65",139.696643541158,0
"66",139.911243770798,0
"67",140.087151613946,0
"68",139.849530479893,0
"69",139.583336862488,0
"70",135.911920796159,1
"71",136.982763068113,0
"72",136.014456965434,0
"73",135.723295484712,0
"74",138.093714443421,0
"75",136.701285620583,0
"76",136.510326579904,0
"77",135.914562482278,0
"78",137.797780123616,0
"79",136.714636211655,0
"80",135.788010268724,0
"81",135.600528155851,0
"82",135.595161159331,0
"83",138.25048017124,0
"84",149.38494392195,1
"85",149.479307251243,0
"86",150.741456512278,0
"87",149.287830439452,0
"88",149.513116708044,0
"89",149.934855006742,0
"90",149.351173473175,0
"91",149.775616152731,0
"92",149.34827606201,0
"93",149.24284747587,0
"94",149.729979874836,0
"95",149.232674156024,0
"96",149.590403876219,0
"97",150.117918353137,0
"98",150.386693444343,0
"99",149.275119421215,0
"100",149.463275646609,0
