"","trace","cpt"
"1",115.555437856912,0
"2",109.901270747754,0
"3",109.734523593721,0
"4",110.891011081424,0
"5",109.431000474825,0
"6",111.330748833637,0
"7",109.847385906918,0
"8",110.566386491751,0
"9",109.519571024035,0
"10",109.497016708514,0
"11",109.57778151671,0
"12",110.018970525285,0
"13",109.635775235293,0
"14",109.540178742909,0
"15",109.823828760911,0
"16",109.821432155784,0
"17",112.238893924222,0
"18",111.014419806145,0
"19",109.429386220403,0
"20",112.406485573244,0
"21",110.072518313576,0
"22",110.437668816655,0
"23",200.411050777248,1
"24",174.845643553053,0
"25",155.404971361759,0
"26",216.40249645539,0
"27",146.821475531546,0
"28",196.348122631961,0
"29",113.091230276452,1
"30",109.518981338311,0
"31",110.362685899754,0
"32",110.328564478474,0
"33",114.472443861508,0
"34",112.721955994212,0
"35",110.560324359094,0
"36",109.726476759032,0
"37",112.301628858339,0
"38",112.437471620688,0
"39",110.166271090467,0
"40",110.221965734063,0
"41",111.875819180015,0
"42",114.433557830638,0
"43",109.947427089375,0
"44",110.222481767463,0
"45",109.684771193231,0
"46",109.552954652995,0
"47",112.463709300738,0
"48",109.934640418447,0
"49",110.368236427234,0
"50",111.1551886637,0
"51",110.246443368439,0
"52",109.461023402609,0
"53",110.709499626542,0
"54",109.700975450281,0
"55",109.961480901893,0
"56",112.989600246686,0
"57",110.497747526785,0
"58",110.259372992984,0
"59",111.532113669859,0
"60",109.528483888276,0
"61",111.506021462667,0
"62",109.969683084488,0
"63",109.759818409085,0
"64",109.743844651325,0
"65",110.50175960591,0
"66",109.923560009285,0
"67",110.195080715251,0
"68",110.256863616566,0
"69",111.815601324749,0
"70",110.641981619561,0
"71",110.724128104243,0
"72",110.39564031112,0
"73",111.243394270429,0
"74",109.925952582842,0
"75",111.500200516842,0
"76",109.925474916723,0
"77",113.563553685789,0
"78",109.512205049418,0
"79",109.996960589002,0
"80",109.560066812418,0
"81",110.048401355455,0
"82",111.133094039134,0
"83",109.546170431693,0
"84",109.939813361239,0
"85",110.419677611247,0
"86",113.233190493405,0
"87",109.963286939573,0
"88",111.823464978407,0
"89",110.31260122345,0
"90",111.073844142072,0
"91",109.790213932214,0
"92",109.773242161814,0
"93",109.838564848136,0
"94",111.181091248392,0
"95",113.36111500073,0
"96",109.814539858352,0
"97",109.906405345343,0
"98",110.79524169046,0
"99",109.992442200916,0
"100",110.919246125028,0
