"","trace","cpt"
"1",197.872683247299,0
"2",198.66708475444,0
"3",197.967803450878,0
"4",199.168324226139,0
"5",200.281594439489,0
"6",200.874441133859,0
"7",198.557521808219,0
"8",197.952724953563,0
"9",199.434000198401,0
"10",198.244953934257,0
"11",199.001610700444,0
"12",200.588828304623,0
"13",198.663908997625,0
"14",202.167678700995,0
"15",200.012730265607,0
"16",198.707694255919,0
"17",197.997222149131,0
"18",198.584248647833,0
"19",197.894757883848,0
"20",199.370378865715,0
"21",198.134051531007,0
"22",198.273787887544,0
"23",198.941707722198,0
"24",198.858733264763,0
"25",199.406258119846,0
"26",198.139868889476,0
"27",199.005417334741,0
"28",198.989179082847,0
"29",199.007136546051,0
"30",198.216314156381,0
"31",198.338748949348,0
"32",198.241897527281,0
"33",200.464737884303,0
"34",198.006779865713,0
"35",199.148182335274,0
"36",201.611157834853,0
"37",199.771570342131,0
"38",198.741741781527,0
"39",201.797865825797,0
"40",201.627722173068,0
"41",198.598841348686,0
"42",199.024463729344,0
"43",198.035455656739,0
"44",198.503836975443,0
"45",198.004805107787,0
"46",197.967461301221,0
"47",198.295682380208,0
"48",198.229222070872,0
"49",197.952547611713,0
"50",200.866800733381,0
"51",198.699531714656,0
"52",199.512036798628,0
"53",198.195551970818,0
"54",198.527427348331,0
"55",198.758112857452,0
"56",197.884171648097,0
"57",198.87012104809,0
"58",199.786880999243,0
"59",198.384127892227,0
"60",198.25619218506,0
"61",198.300484233001,0
"62",198.381208042333,0
"63",198.099989874171,0
"64",197.888229140858,0
"65",198.345092219325,0
"66",198.251409399795,0
"67",198.492923649635,0
"68",200.14915900734,0
"69",197.985737148177,0
"70",199.225505658582,0
"71",199.320733651927,0
"72",198.448053919808,0
"73",198.484860744177,0
"74",197.901354931478,0
"75",198.692840548538,0
"76",198.895859005821,0
"77",198.855226232417,0
"78",198.082209788201,0
"79",198.164235730785,0
"80",197.934623860212,0
"81",199.564911531597,0
"82",197.953287598265,0
"83",198.552158515836,0
"84",198.819155987288,0
"85",197.958477830349,0
"86",198.290707475114,0
"87",199.191339772175,0
"88",198.716962343813,0
"89",200.280143400353,0
"90",198.203802933605,0
"91",198.305477415431,0
"92",198.713263574597,0
"93",199.780236700214,0
"94",198.178602017729,0
"95",198.274085849161,0
"96",200.254995927942,0
"97",198.725793973405,0
"98",198.250868438322,0
"99",198.640009658098,0
"100",198.765760890212,0
