"","trace","cpt"
"1",175.757927018754,0
"2",175.481078363656,0
"3",175.376650405286,0
"4",178.477063415631,0
"5",175.502618668704,0
"6",175.780619222426,0
"7",175.557922641465,0
"8",175.408372660337,0
"9",175.445032109878,0
"10",176.049877228641,0
"11",175.447221006446,0
"12",176.066195166773,0
"13",175.786767421905,0
"14",175.431001817579,0
"15",175.448384142156,0
"16",175.596787671991,0
"17",175.353988593655,0
"18",176.36708693333,0
"19",175.807365679371,0
"20",175.520141002822,0
"21",175.363196198216,0
"22",175.454065731212,0
"23",175.576761427366,0
"24",175.801057120521,0
"25",175.526602144615,0
"26",175.429631768581,0
"27",175.360574798778,0
"28",175.885175119667,0
"29",176.108161988759,0
"30",176.05557310518,0
"31",175.566913207026,0
"32",175.510912694672,0
"33",175.414226631846,0
"34",175.863317319719,0
"35",175.358952109101,0
"36",176.18391027398,0
"37",176.457570672441,0
"38",175.769839850051,0
"39",175.412198487711,0
"40",175.648128193298,0
"41",175.65462953085,0
"42",175.556710995364,0
"43",176.065195043699,0
"44",176.160110329136,0
"45",175.4839476269,0
"46",175.449467800525,0
"47",176.934308507767,0
"48",175.442027955175,0
"49",175.648799814336,0
"50",175.570943202519,0
"51",175.372758005796,0
"52",175.436629695774,0
"53",175.535364704534,0
"54",175.948694360173,0
"55",175.461046095308,0
"56",175.383971674734,0
"57",176.469457760248,0
"58",175.687626708403,0
"59",176.060394693882,0
"60",176.301847415108,0
"61",175.464991331425,0
"62",175.612981802992,0
"63",175.509744428877,0
"64",175.47343250489,0
"65",176.4912617913,0
"66",175.774213441716,0
"67",175.479716089665,0
"68",176.542573504497,0
"69",175.423422900428,0
"70",175.374987463526,0
"71",175.736388291267,0
"72",175.449433027879,0
"73",175.517830869601,0
"74",176.096560396668,0
"75",176.113463706305,0
"76",175.68228787466,0
"77",176.179306482517,0
"78",175.551350288597,0
"79",175.908356458699,0
"80",176.42036354558,0
"81",175.44301482983,0
"82",176.867179641695,0
"83",643.532195329697,0
"84",175.630372420991,0
"85",175.624639354362,0
"86",175.438513286966,0
"87",175.904058081128,0
"88",175.645568514873,0
"89",175.384466660093,0
"90",176.060878448323,0
"91",177.571620124671,0
"92",175.371492193603,0
"93",175.916655742308,0
"94",175.406009290555,0
"95",176.040391726618,0
"96",175.543565241199,0
"97",175.846416331175,0
"98",177.565332372209,0
"99",175.379575808454,0
"100",175.591388677035,0
