"","trace","cpt"
"1",97.4345359984255,0
"2",90.5504245409579,0
"3",90.1011533956591,0
"4",90.5018738983115,0
"5",89.693046472488,0
"6",89.3265416623641,0
"7",88.970206655352,0
"8",89.9411425711801,0
"9",90.9844145419746,0
"10",89.1322468005723,0
"11",95.0538794408426,0
"12",91.5368205443429,0
"13",94.0382713427959,0
"14",91.8370250464617,0
"15",90.0446582688688,0
"16",89.2793216158246,0
"17",90.5305001472718,0
"18",89.4486473599563,0
"19",89.440798705868,0
"20",88.9504136106973,0
"21",92.1357877524318,0
"22",90.6046346734924,0
"23",89.3491301290107,0
"24",93.9738909842862,0
"25",89.3684782455728,0
"26",89.0358682808402,0
"27",89.4185768554424,0
"28",92.6103189001664,0
"29",89.6911016571309,0
"30",99.4866033774194,0
"31",90.5256836510919,0
"32",90.6299628064427,0
"33",90.9693082320026,0
"34",92.2468071197831,0
"35",90.3972915896427,0
"36",89.4756039471457,0
"37",90.582738037104,0
"38",90.7435576849839,0
"39",90.2483750953714,0
"40",89.9696446137355,0
"41",94.0100492699208,0
"42",89.3649818487922,0
"43",91.2559597387688,0
"44",90.4678463257478,0
"45",94.336476111307,0
"46",84.2284453672447,1
"47",84.2184778082993,0
"48",84.6585048153089,0
"49",84.6894437477909,0
"50",85.3504367442088,0
"51",84.2092757099269,0
"52",84.195827596628,0
"53",84.2469000308838,0
"54",87.773135194462,0
"55",84.5692550675835,0
"56",84.2474781735392,0
"57",85.2765285895503,0
"58",86.3367852558899,0
"59",84.3989071257865,0
"60",84.7679665427775,0
"61",84.0605633217541,0
"62",85.121739260922,0
"63",83.8561654163778,0
"64",828.505324248202,0
"65",85.0172297637353,0
"66",86.2127280934786,0
"67",97.9395548636102,1
"68",98.0143740108191,0
"69",97.8160820764261,0
"70",98.3082187945952,0
"71",98.7684437501007,0
"72",97.906696098761,0
"73",97.7805969471352,0
"74",97.9522585106695,0
"75",97.8967063822571,0
"76",97.8136953270644,0
"77",97.7789750036926,0
"78",97.8681341057586,0
"79",97.7701850275642,0
"80",97.7373140881784,0
"81",97.8491020934982,0
"82",97.7531473554679,0
"83",97.8220374762084,0
"84",97.9267537483886,0
"85",97.7849924814696,0
"86",97.800954511502,0
"87",98.6249946264241,0
"88",97.8261175006468,0
"89",98.2409089584263,0
"90",98.0818453728634,0
"91",98.4460463336564,0
"92",97.797698927938,0
"93",97.8872584618388,0
"94",97.8250951903068,0
"95",97.7418050880684,0
"96",97.7984920009864,0
"97",97.9985233732945,0
"98",97.7620409689636,0
"99",98.0495673798734,0
"100",97.8272058058499,0
