"","trace","cpt"
"1",64.5553227460072,0
"2",64.7022277237227,0
"3",64.5971098767412,0
"4",64.6825724162155,0
"5",64.6751424015439,0
"6",64.7922503894555,0
"7",64.9824426269154,0
"8",64.8998892515672,0
"9",64.6184701672384,0
"10",65.2342624166721,0
"11",65.0086849456824,0
"12",65.6536647629998,0
"13",64.6616249663547,0
"14",64.751948340334,0
"15",64.5910436736173,0
"16",64.7084850489085,0
"17",65.0861941060252,0
"18",65.0933977780417,0
"19",64.679792841703,0
"20",64.6471944748771,0
"21",64.7077777006308,0
"22",64.6666573969276,0
"23",64.6439873292076,0
"24",64.9469025522541,0
"25",64.6261574796127,0
"26",65.043638740766,0
"27",65.2511417200429,0
"28",144.45703410815,1
"29",106.743715469118,0
"30",94.3754924970824,0
"31",162.706210033358,0
"32",149.392486932404,0
"33",184.765963704374,0
"34",143.562711895721,0
"35",156.464025910193,0
"36",99.0530166631024,0
"37",70.2919716437098,1
"38",70.2724821042136,0
"39",70.3749215182321,0
"40",70.3145806285711,0
"41",70.4474503368943,0
"42",70.7840347005481,0
"43",70.2584754978813,0
"44",70.2833691676592,0
"45",71.1877239642311,0
"46",71.28502762567,0
"47",70.5735660975942,0
"48",70.8684507449941,0
"49",70.3601560756441,0
"50",70.4347320555948,0
"51",71.1033868496381,0
"52",71.0717471203409,0
"53",70.8610641892467,0
"54",70.9712880955659,0
"55",72.381261789288,0
"56",37.693456687133,1
"57",39.098303573529,0
"58",37.8599916766479,0
"59",37.7732463990071,0
"60",38.2220863715972,0
"61",37.9312306798074,0
"62",37.8381549889547,0
"63",38.3608580278114,0
"64",38.1887352439506,0
"65",38.2669607583007,0
"66",37.6322867771081,0
"67",38.3794086602249,0
"68",38.0092282752179,0
"69",37.6160977015167,0
"70",38.8547989351363,0
"71",38.0143757905706,0
"72",37.5736911483379,0
"73",37.9507251312975,0
"74",37.8111362447345,0
"75",37.6782441720696,0
"76",37.6548143920828,0
"77",37.7109438442223,0
"78",37.9387236119844,0
"79",38.6302754468554,0
"80",37.6545933637062,0
"81",37.6480487367099,0
"82",38.7497990697593,0
"83",37.6757580922828,0
"84",38.0668393884661,0
"85",38.2264543745272,0
"86",37.6930013188288,0
"87",38.1075243226916,0
"88",38.1717328663926,0
"89",38.4549203416246,0
"90",38.6078606726802,0
"91",37.725731128765,0
"92",38.3461642590502,0
"93",38.2202570215712,0
"94",37.5955403530876,0
"95",38.1362523782811,0
"96",38.0339673685175,0
"97",37.9341987764448,0
"98",37.7475333243575,0
"99",37.8131128453667,0
"100",38.2868219618823,0
