"";"rtt";"cp"
"1";180.402758814509;0
"2";179.570974400528;0
"3";179.700503461975;0
"4";180.616960759399;0
"5";180.673629397747;0
"6";180.392355000739;0
"7";181.312483776199;0
"8";180.083755285965;0
"9";179.878433332536;0
"10";183.096030631972;0
"11";180.338903684897;0
"12";180.053666794915;0
"13";180.667494388698;0
"14";179.909626999463;0
"15";179.658675676185;0
"16";179.12886556413;0
"17";179.829120412992;0
"18";182.699476379927;0
"19";180.085262078468;0
"20";182.366612949805;0
"21";179.341342075116;0
"22";180.139592937808;0
"23";180.261199061454;0
"24";182.026453054553;0
"25";180.531338377534;0
"26";179.112232341588;0
"27";179.596424543593;0
"28";180.831518947252;0
"29";181.268803631611;0
"30";180.135423284367;0
"31";180.912579680214;0
"32";179.203649592434;0
"33";182.853250788721;0
"34";180.283134487417;0
"35";179.497195507313;0
"36";180.633732683281;0
"37";180.973312406627;0
"38";179.437536703704;0
"39";179.13648766103;0
"40";182.945445557027;0
"41";181.456227989181;0
"42";179.561245454697;0
"43";184.421278037191;0
"44";179.571870232206;0
"45";179.391699658785;0
"46";179.11845001157;0
"47";180.291416955897;0
"48";179.686787193166;0
"49";182.414437079616;0
"50";179.561472922329;0
"51";181.333469063334;0
"52";181.022751243584;0
"53";185.289057550742;0
"54";180.159681704186;0
"55";182.153286732095;0
"56";180.729652227054;0
"57";182.576731710607;0
"58";180.948554994927;0
"59";179.746910232316;0
"60";179.636319329644;0
"61";182.967066660237;0
"62";179.32995155344;0
"63";179.696634138114;0
"64";179.866140348042;0
"65";179.747901612161;0
"66";183.115000054278;0
"67";180.822317742805;0
"68";185.683133903535;0
"69";179.937700548462;0
"70";179.686885934142;0
"71";180.534634839235;0
"72";180.190147546818;0
"73";180.456350380589;0
"74";180.908857865199;0
"75";183.508179601006;0
"76";179.441734957824;0
"77";179.16815327524;0
"78";179.904548468966;0
"79";180.386487115211;0
"80";179.432287560032;0
"81";180.765743555076;0
"82";183.526688530208;0
"83";179.811831963556;0
"84";179.745630164606;0
"85";180.332979196901;0
"86";179.582477219026;0
"87";182.461817190672;0
"88";180.037739039411;0
"89";200.83027932813;1
"90";211.940266314415;0
"91";210.072972956624;0
"92";203.481484322385;0
"93";179.234414410502;1
"94";179.344175873266;0
"95";179.604577249954;0
"96";179.39881005745;0
"97";179.098530435551;0
"98";181.439884131349;0
"99";181.607443995139;0
"100";184.031632066373;0

