"";"rtt";"cp"
"1";152.292562112618;0
"2";152.420412570625;0
"3";152.02424968632;0
"4";152.647473932413;0
"5";152.908586025635;0
"6";152.050282910859;0
"7";152.368889580198;0
"8";153.61054249092;0
"9";153.875154728918;0
"10";152.140318033293;0
"11";152.264113621461;0
"12";152.354748609924;0
"13";152.001861516362;0
"14";154.751813243638;0
"15";152.458992674529;0
"16";151.979499899019;0
"17";152.549778970998;0
"18";152.303257605761;0
"19";155.181739353579;0
"20";153.327857279604;0
"21";153.612243381842;0
"22";152.888643428765;0
"23";152.157893780555;0
"24";151.996225092841;0
"25";153.533100104457;0
"26";159.270229084039;1
"27";161.375509543323;0
"28";159.732178637691;0
"29";159.134695002671;0
"30";159.000326970168;0
"31";159.638218072437;0
"32";160.401133717152;0
"33";160.500803894334;0
"34";159.116910702117;0
"35";159.559279644716;0
"36";160.488418828319;0
"37";159.604174225447;0
"38";159.375106827066;0
"39";162.629319629835;0
"40";158.945929657074;0
"41";159.459322503886;0
"42";160.683741078911;0
"43";156.149838292834;1
"44";155.363854596633;0
"45";154.476733274943;0
"46";154.533595485005;0
"47";155.133854301538;0
"48";155.163149743757;0
"49";154.144744626585;0
"50";157.263652855093;0
"51";154.525592813478;0
"52";155.37148897904;0
"53";154.334022650951;0
"54";154.772717964117;0
"55";157.054752467474;0
"56";154.555394195388;0
"57";154.134503334671;0
"58";154.628849912502;0
"59";155.934603388159;0
"60";156.55848656228;0
"61";154.784869126056;0
"62";154.80351205525;0
"63";154.264300632614;0
"64";154.15163263745;0
"65";154.266987714253;0
"66";154.263331844551;0
"67";155.3033058884;0
"68";154.033615438555;0
"69";154.723136593402;0
"70";155.272991096834;0
"71";154.038296388306;0
"72";155.116292375089;0
"73";156.952047214865;0
"74";154.561246672183;0
"75";154.951452614988;0
"76";155.711984125924;0
"77";154.306084743574;0
"78";154.256174253297;0
"79";154.412595595003;0
"80";161.367876099281;1
"81";158.909880700124;0
"82";159.236581484189;0
"83";158.95712650284;0
"84";159.187201124613;0
"85";158.891042336417;0
"86";158.956111942746;0
"87";158.945123352529;0
"88";158.921800866579;0
"89";158.889768382843;0
"90";158.984025173829;0
"91";158.847637124338;0
"92";159.137948325454;0
"93";159.279580552856;0
"94";159.045468555239;0
"95";159.918703582016;0
"96";158.925700930705;0
"97";158.874240772159;0
"98";158.867690606069;0
"99";158.835227576202;0
"100";159.029688491148;0

