"";"rtt";"cp"
"1";146.178777478134;0
"2";145.646433435794;0
"3";146.051039334134;0
"4";146.236249916066;0
"5";145.657522989861;0
"6";145.643256625464;0
"7";146.309582757016;0
"8";145.706946956176;0
"9";145.893009214402;0
"10";145.806708006443;0
"11";145.657455287751;0
"12";145.880770508972;0
"13";146.052776425742;0
"14";145.889601842184;0
"15";145.955991249084;0
"16";145.813891370078;0
"17";145.78074556714;0
"18";145.658284067343;0
"19";145.83457127246;0
"20";145.693081105739;0
"21";145.711829698943;0
"22";145.830937365733;0
"23";145.717024231649;0
"24";145.657568321823;0
"25";145.677698711038;0
"26";145.798210346556;0
"27";145.801162826041;0
"28";145.959791022888;0
"29";145.830014483334;0
"30";145.909020510963;0
"31";145.903155627586;0
"32";146.082245143776;0
"33";145.683385738525;0
"34";145.92055954166;0
"35";145.88412802024;0
"36";145.693500048162;0
"37";145.662868896361;0
"38";146.001851424207;0
"39";145.738402094942;0
"40";146.144418174091;0
"41";145.76884605527;0
"42";145.677204848852;0
"43";146.17581255084;0
"44";145.758762567073;0
"45";145.682757708617;0
"46";145.877477306666;0
"47";145.866699965768;0
"48";145.895333074785;0
"49";145.657646242506;0
"50";145.73695900452;0
"51";145.730079597432;0
"52";145.837348209711;0
"53";146.08775671673;0
"54";145.918568532509;0
"55";145.981547391698;0
"56";145.688512470707;0
"57";145.77564359627;0
"58";146.281546073535;0
"59";145.707914922931;0
"60";145.705502375835;0
"61";145.856665023454;0
"62";146.723611063048;0
"63";145.852477407899;0
"64";146.448904550142;0
"65";145.650273471177;0
"66";146.732311549375;0
"67";145.824501952567;0
"68";145.703608725853;0
"69";145.975414006458;0
"70";145.863389565945;0
"71";146.281800950469;0
"72";145.943250640362;0
"73";145.765091436305;0
"74";145.644527390866;0
"75";145.666150971433;0
"76";145.695578705717;0
"77";146.033979534792;0
"78";146.177286035873;0
"79";146.296891213422;0
"80";145.702008103177;0
"81";145.925629861893;0
"82";146.151416086872;0
"83";145.804326820226;0
"84";145.780661892207;0
"85";145.675004139917;0
"86";145.784623630493;0
"87";145.757402990122;0
"88";146.052885856272;0
"89";145.879959333385;0
"90";146.10124515878;0
"91";145.933661459641;0
"92";145.772304406225;0
"93";145.752107135572;0
"94";145.676480948099;0
"95";146.162627659131;0
"96";145.652384904584;0
"97";145.68071217209;0
"98";145.757652569604;0
"99";145.967142224264;0
"100";145.772210848999;0

