"";"rtt";"cp"
"1";120.422104966078;0
"2";121.202461443076;0
"3";119.935007622213;0
"4";120.347301969509;0
"5";120.292535775175;0
"6";120.587450725994;0
"7";120.256531551643;0
"8";120.243506878689;0
"9";120.538545360821;0
"10";120.295296422298;0
"11";120.032272056053;0
"12";120.229923406121;0
"13";120.118795845392;0
"14";119.985437176682;0
"15";120.070109468726;0
"16";120.480767377562;0
"17";121.242113228513;0
"18";120.317361649328;0
"19";121.068922089917;0
"20";120.336102538142;0
"21";121.677191274926;0
"22";120.105620934744;0
"23";120.073334811924;0
"24";120.468776016492;0
"25";120.111278897495;0
"26";120.115059350524;0
"27";119.935547901792;0
"28";120.119775176478;0
"29";119.971813112979;0
"30";120.40468256902;0
"31";120.235736001425;0
"32";120.292371025702;0
"33";120.360239349226;0
"34";120.506839872182;0
"35";121.157372449265;0
"36";120.046969410443;0
"37";120.841512700308;0
"38";119.93166825604;0
"39";120.207792270579;0
"40";120.306188068716;0
"41";120.03567101417;0
"42";120.5078817137;0
"43";119.969384278246;0
"44";120.896164481615;0
"45";120.044577828965;0
"46";120.001302897009;0
"47";120.100364223812;0
"48";121.15142227593;0
"49";120.435787823437;0
"50";120.690933187087;0
"51";120.375049020014;0
"52";120.425954126164;0
"53";120.188995705242;0
"54";120.25613820746;0
"55";120.477191112382;0
"56";119.927359529448;0
"57";112.12159372625;1
"58";110.984028403256;0
"59";111.804073802859;0
"60";111.5938076103;0
"61";111.98099623882;0
"62";110.958822807863;0
"63";111.227079003891;0
"64";111.073177477156;0
"65";111.447016595384;0
"66";110.947536384729;0
"67";111.883969843225;0
"68";113.349771266847;0
"69";111.228555568946;0
"70";112.003724445612;0
"71";111.078245199495;0
"72";112.55796399886;0
"73";111.97366791991;0
"74";111.468459116993;0
"75";113.33169792876;0
"76";111.093502406098;0
"77";111.999802827025;0
"78";111.29102848862;0
"79";111.108585092024;0
"80";111.136274455058;0
"81";111.04597211203;0
"82";111.453069764762;0
"83";112.297916970088;0
"84";111.545884422584;0
"85";114.567245331365;0
"86";111.006408463498;0
"87";97.3487700977651;1
"88";97.911911096256;0
"89";97.3941020930997;0
"90";98.0537079966238;0
"91";97.4848995892211;0
"92";97.4907721217388;0
"93";97.2237531630918;0
"94";97.3647219673478;0
"95";97.355605153951;0
"96";97.5183505431811;0
"97";98.0954703669009;0
"98";97.2284114966948;0
"99";97.4213674693842;0
"100";97.5840388567401;0

