"";"rtt";"cp"
"1";196.863378969548;0
"2";196.559031492423;0
"3";196.610179471092;0
"4";196.452390067212;0
"5";196.546355938744;0
"6";196.536699587962;0
"7";196.459077233687;0
"8";196.666604804015;0
"9";196.721879631181;0
"10";196.585228440096;0
"11";196.496255977829;0
"12";196.452254205523;0
"13";196.911637096015;0
"14";243.357703498659;1
"15";249.794566690484;0
"16";229.28715214378;0
"17";249.837484409201;0
"18";239.72759475893;0
"19";255.320145495051;0
"20";234.550685906811;0
"21";243.550791462488;0
"22";229.555942510038;0
"23";219.05055043118;0
"24";228.360305732577;0
"25";197.074068617012;1
"26";196.449151435009;0
"27";196.4473907723;0
"28";196.590773233455;0
"29";196.775820387267;0
"30";196.466882824844;0
"31";196.806216281052;0
"32";196.459330036335;0
"33";196.598275020241;0
"34";196.51139042901;0
"35";196.607505850363;0
"36";196.746032503589;0
"37";196.735980601508;0
"38";196.555387284941;0
"39";197.177260703548;0
"40";196.429589852799;0
"41";196.443121053918;0
"42";196.893963271256;0
"43";193.731201003458;1
"44";193.787147863055;0
"45";193.287580555242;0
"46";194.297988146629;0
"47";193.727691121562;0
"48";193.564534125283;0
"49";193.54230272173;0
"50";193.88989356921;0
"51";194.242937698121;0
"52";193.999984521277;0
"53";194.160376992099;0
"54";193.57905889663;0
"55";193.978436581994;0
"56";193.424092600944;0
"57";193.410589174449;0
"58";194.095020099884;0
"59";193.804201158469;0
"60";193.410385537611;0
"61";193.702506038189;0
"62";194.601328256468;0
"63";193.971235314028;0
"64";193.320549482526;0
"65";193.290986866569;0
"66";194.612450536832;0
"67";167.788692692246;1
"68";167.800856537313;0
"69";167.795856903443;0
"70";167.849346133645;0
"71";168.02917864623;0
"72";168.186839595488;0
"73";167.861582215295;0
"74";167.859026053823;0
"75";167.787046741496;0
"76";167.810144904425;0
"77";168.014734590495;0
"78";167.800914700738;0
"79";167.853708220712;0
"80";168.016242847725;0
"81";167.897820845498;0
"82";167.903680065367;0
"83";168.194682210479;0
"84";168.022399577366;0
"85";167.902688958543;0
"86";168.116169379349;0
"87";168.155327806099;0
"88";168.579076447639;0
"89";167.945650386208;0
"90";168.153540144363;0
"91";167.910598089212;0
"92";167.835512664235;0
"93";168.229847235773;0
"94";167.844080729235;0
"95";168.160511621;0
"96";168.003514185356;0
"97";167.861250442723;0
"98";168.48919424873;0
"99";168.26454394833;0
"100";167.828221294779;0

