"";"rtt";"cp"
"1";151.113973924105;0
"2";151.671318589796;0
"3";150.983828225648;0
"4";151.046921355145;0
"5";151.489877878852;0
"6";151.672917857138;0
"7";150.96713249024;0
"8";151.750940182451;0
"9";151.321342852644;0
"10";151.156269804068;0
"11";151.203398771203;0
"12";151.236797903221;0
"13";151.521686011455;0
"14";151.221665801315;0
"15";151.244995190955;0
"16";151.02356219328;0
"17";151.300772176638;0
"18";151.402904669053;0
"19";151.551221418711;0
"20";151.082564865649;0
"21";151.295078561332;0
"22";151.236552557389;0
"23";151.107069797133;0
"24";151.167203352188;0
"25";151.453581503733;0
"26";151.113192712962;0
"27";150.954210712337;0
"28";151.348643537428;0
"29";151.047547488138;0
"30";151.235916080862;0
"31";144.465592989039;1
"32";144.35571093955;0
"33";144.406191845936;0
"34";144.407337644873;0
"35";145.232724459467;0
"36";144.384308780593;0
"37";144.464824485858;0
"38";144.349575520839;0
"39";144.44856555863;0
"40";144.731798291595;0
"41";144.461559098715;0
"42";144.50225690044;0
"43";144.359898919058;0
"44";144.44287296376;0
"45";144.354916573633;0
"46";144.399754644932;0
"47";144.531145695943;0
"48";144.637093711788;0
"49";144.736907363916;0
"50";144.784487195436;0
"51";144.781521579343;0
"52";144.599532900378;0
"53";144.399543065994;0
"54";144.34078550307;0
"55";144.428356387965;0
"56";144.449218494919;0
"57";144.63417411675;0
"58";144.382388260027;0
"59";144.392561932971;0
"60";144.313763156934;0
"61";144.637625602814;0
"62";144.388411280601;0
"63";144.310657169615;0
"64";144.348679551993;0
"65";144.330378887619;0
"66";144.46565982207;0
"67";144.348980632548;0
"68";144.486184265284;0
"69";144.437673375185;0
"70";144.357514252434;0
"71";144.800059844077;0
"72";144.737288591997;0
"73";144.508375912505;0
"74";144.475578399099;0
"75";144.326440940188;0
"76";144.514867348028;0
"77";144.338253115468;0
"78";144.811793319596;0
"79";144.384347701883;0
"80";144.350070165103;0
"81";144.707794749142;0
"82";144.388403994917;0
"83";144.485128842016;0
"84";144.426899052312;0
"85";144.839494459018;0
"86";144.443890296364;0
"87";144.435290874261;0
"88";144.484503918777;0
"89";144.342231942425;0
"90";144.66481714428;0
"91";144.362753923007;0
"92";144.599812895517;0
"93";144.419058454737;0
"94";144.447363462672;0
"95";144.484186039046;0
"96";144.344388436954;0
"97";144.47886217838;0
"98";144.353789024711;0
"99";144.565436816507;0
"100";144.327300813395;0

