"";"rtt";"cp"
"1";109.753282616296;0
"2";109.787659395683;0
"3";111.144009799595;0
"4";109.933060056029;0
"5";109.65821139943;0
"6";109.304683288357;0
"7";109.419108952623;0
"8";109.467539258004;0
"9";110.011209996953;0
"10";109.8408694756;0
"11";109.750650940162;0
"12";109.915350280168;0
"13";109.32717654635;0
"14";109.546248937101;0
"15";109.834480233262;0
"16";110.269587509092;0
"17";111.327220816747;0
"18";109.338274632052;0
"19";109.367085279373;0
"20";109.425129019824;0
"21";109.59092039768;0
"22";109.74366970695;0
"23";109.466565500383;0
"24";109.727444002505;0
"25";109.268547051626;0
"26";109.275315367532;0
"27";109.363938597545;0
"28";110.243575791292;0
"29";109.913270786904;0
"30";109.971239663287;0
"31";110.112580849851;0
"32";109.754304932759;0
"33";109.479144103076;0
"34";109.47077114533;0
"35";110.484478370031;0
"36";109.688701795633;0
"37";109.405047123621;0
"38";109.415847422213;0
"39";109.344077588817;0
"40";109.994067072913;0
"41";109.450413199985;0
"42";109.376337195506;0
"43";113.508938514041;0
"44";110.031735017001;0
"45";112.076582496385;0
"46";109.303959603386;0
"47";109.650502964902;0
"48";110.316412889347;0
"49";109.562183392054;0
"50";109.967402868498;0
"51";109.56610277562;0
"52";109.747222834667;0
"53";109.464300571971;0
"54";109.770240355101;0
"55";109.984426590825;0
"56";109.973661540136;0
"57";109.432905612969;0
"58";109.620765039634;0
"59";109.378928623443;0
"60";109.987945065516;0
"61";110.169256235923;0
"62";110.051133381076;0
"63";109.546805850344;0
"64";110.576406794222;0
"65";109.598050789375;0
"66";110.307725755461;0
"67";109.360451470806;0
"68";109.544779964023;0
"69";109.669023053514;0
"70";109.492759101903;0
"71";109.5945833622;0
"72";111.334845816885;0
"73";109.600549459085;0
"74";109.559170583336;0
"75";109.439388013447;0
"76";109.282846925404;0
"77";109.305259494894;0
"78";109.58604814937;0
"79";110.296694540378;0
"80";109.432866630355;0
"81";109.277774093965;0
"82";109.352896749229;0
"83";109.555490267747;0
"84";109.319640808025;0
"85";109.405034049313;0
"86";110.803848083826;0
"87";109.342500377714;0
"88";109.647692510196;0
"89";109.56157490857;0
"90";109.348774474625;0
"91";109.534643383891;0
"92";109.292430925599;0
"93";109.815004798499;0
"94";109.617343044492;0
"95";109.434538919954;0
"96";109.503601037965;0
"97";109.79535227821;0
"98";110.205279542848;0
"99";109.474143555229;0
"100";109.949189622467;0

