"";"rtt";"cp"
"1";191.320717794528;0
"2";191.673730145741;0
"3";192.671710307228;0
"4";191.880875967712;0
"5";192.858067356673;0
"6";195.347918803515;0
"7";191.264796417963;0
"8";191.164096357236;0
"9";191.611253715889;0
"10";191.412308347499;0
"11";191.7384587795;0
"12";191.134937733108;0
"13";191.706641076514;0
"14";191.197591080307;0
"15";191.450422114081;0
"16";194.195519591407;0
"17";191.835607399808;0
"18";191.377140663903;0
"19";193.330158657444;0
"20";191.609686469513;0
"21";194.076612004423;0
"22";193.262379852698;0
"23";192.911522363747;0
"24";192.568167379623;0
"25";192.557819954992;0
"26";194.46723383163;0
"27";191.909254961142;0
"28";192.464000420603;0
"29";192.241797010943;0
"30";192.849043049848;0
"31";191.013764945503;0
"32";191.823275286768;0
"33";191.088040005863;0
"34";191.25062167172;0
"35";191.240637873989;0
"36";192.3717528617;0
"37";192.035488473245;0
"38";192.365092059563;0
"39";193.414644315747;0
"40";191.760956440516;0
"41";191.617752233364;0
"42";193.689805671161;0
"43";191.472153550567;0
"44";193.31315661465;0
"45";193.026729928307;0
"46";191.716185135762;0
"47";193.369456823541;0
"48";192.679448718375;0
"49";191.99537101171;0
"50";192.167165617373;0
"51";191.205508656557;0
"52";192.341067030317;0
"53";191.736988609604;0
"54";191.827645324761;0
"55";191.269838723107;0
"56";191.103885499012;0
"57";191.130607758612;0
"58";194.632924430576;0
"59";191.433164062029;0
"60";191.43610836843;0
"61";191.055222388311;0
"62";191.853357534872;0
"63";191.892645868477;0
"64";192.371993920306;0
"65";191.968166475128;0
"66";191.048217269892;0
"67";193.099494947991;0
"68";191.903223574186;0
"69";191.02437819768;0
"70";191.622386375764;0
"71";194.911163541316;0
"72";192.681004471229;0
"73";191.086229287525;0
"74";295.038191270844;1
"75";389.828870071336;0
"76";399.897123642139;0
"77";447.572171746015;0
"78";322.082317824891;0
"79";292.790825435335;0
"80";436.834375913068;0
"81";362.442264718728;0
"82";264.700936299043;0
"83";362.790141798539;0
"84";378.218920858747;0
"85";456.778827114536;0
"86";336.681096349416;0
"87";423.591275796159;0
"88";358.000359668934;0
"89";377.245407585352;0
"90";364.751762628698;0
"91";302.810744288293;0
"92";191.610968562483;1
"93";192.591439151131;0
"94";193.819479995544;0
"95";191.530718865488;0
"96";193.903463245626;0
"97";192.809253340867;0
"98";192.738888024896;0
"99";192.352542835875;0
"100";193.653278486581;0

