"";"rtt";"cp"
"1";189.234067733902;0
"2";189.096087829743;0
"3";189.153675166498;0
"4";189.155348122599;0
"5";189.143970720708;0
"6";189.096195132344;0
"7";189.608215680108;0
"8";189.397196148424;0
"9";189.367954839426;0
"10";189.091032024433;0
"11";189.086835342152;0
"12";189.200693587424;0
"13";190.078026767259;0
"14";189.138927339839;0
"15";189.092153506306;0
"16";189.50436424833;0
"17";189.224070444445;0
"18";189.190462068086;0
"19";190.1778665239;0
"20";189.109883888963;0
"21";189.516240523967;0
"22";189.79450164989;0
"23";189.124970494387;0
"24";189.212802423362;0
"25";189.11550320133;0
"26";189.318834713892;0
"27";189.565208576215;0
"28";189.118117609475;0
"29";190.451609714436;0
"30";189.375273465599;0
"31";189.428125998747;0
"32";190.757401420208;0
"33";189.070410588583;0
"34";189.360186213617;0
"35";189.083673159287;0
"36";189.24756908281;0
"37";189.546053697517;0
"38";189.306231453351;0
"39";189.294909516433;0
"40";189.382178238213;0
"41";189.499827801576;0
"42";189.243513840499;0
"43";189.492438613122;0
"44";189.121650035596;0
"45";189.322173668957;0
"46";189.864252485303;0
"47";189.10017262102;0
"48";189.684091549254;0
"49";189.783468058112;0
"50";189.220890252174;0
"51";189.901434681117;0
"52";189.376519439037;0
"53";189.655908126737;0
"54";189.343410053672;0
"55";189.235654090876;0
"56";189.236308752642;0
"57";189.481058583696;0
"58";189.601344044064;0
"59";189.075193223073;0
"60";189.157552682277;0
"61";189.364728168376;0
"62";189.353362228616;0
"63";190.007982239489;0
"64";190.142595914244;0
"65";189.181411896117;0
"66";189.645676651697;0
"67";189.320628594424;0
"68";189.321623557381;0
"69";189.483249785215;0
"70";189.526668626078;0
"71";189.206753071228;0
"72";190.204122647263;0
"73";189.167535308797;0
"74";189.128519884918;0
"75";189.513163693906;0
"76";189.203493121796;0
"77";189.156048742835;0
"78";190.34221675549;0
"79";189.165337774096;0
"80";190.285156542047;0
"81";189.201434275013;0
"82";189.344845552072;0
"83";189.115564605425;0
"84";189.787058357571;0
"85";189.285536661503;0
"86";190.246246058365;0
"87";190.533416238037;0
"88";189.082312861304;0
"89";189.142720601843;0
"90";189.087413351037;0
"91";189.286614896281;0
"92";189.392577029317;0
"93";189.175405411422;0
"94";189.363088236479;0
"95";189.895295375152;0
"96";196.118187087536;1
"97";196.728398764693;0
"98";196.343269835523;0
"99";196.31449262792;0
"100";196.029229328278;0

