"","trace","cpt"
"1",153.277253200201,0
"2",153.541022575724,0
"3",153.331582564702,0
"4",153.443996959273,0
"5",153.277659628278,0
"6",153.361222912348,0
"7",153.424210810709,0
"8",153.360813286423,0
"9",153.56089247082,0
"10",153.345426732104,0
"11",153.508030202416,0
"12",153.282794401313,0
"13",153.307073619836,0
"14",153.42765905783,0
"15",153.693826438536,0
"16",153.483264730337,0
"17",153.276098580824,0
"18",153.258476942283,0
"19",153.309600705147,0
"20",153.306375774523,0
"21",153.406955345419,0
"22",153.371228944029,0
"23",153.360184005681,0
"24",153.407767701228,0
"25",153.316887914096,0
"26",153.342046330666,0
"27",153.623967950349,0
"28",153.276965344894,0
"29",153.486154323239,0
"30",153.349223029362,0
"31",153.58302051597,0
"32",153.261362871498,0
"33",153.340539477695,0
"34",153.446256605751,0
"35",153.250419529206,0
"36",153.476485154145,0
"37",153.35906661987,0
"38",153.361210911737,0
"39",153.432494627141,0
"40",153.365236230058,0
"41",153.408183449131,0
"42",153.719438313381,0
"43",153.499968902668,0
"44",153.331674862646,0
"45",153.491497076775,0
"46",153.584843328144,0
"47",153.2438619873,0
"48",153.416117912604,0
"49",153.751207124705,0
"50",154.192364329086,0
"51",153.241211008999,0
"52",153.249871708091,0
"53",153.553665599303,0
"54",153.458392784145,0
"55",153.738445426096,0
"56",153.62644947651,0
"57",153.29436004811,0
"58",153.948994000707,0
"59",153.771527657688,0
"60",153.481991288914,0
"61",153.346683334197,0
"62",153.302463820653,0
"63",153.31760925726,0
"64",153.626686828576,0
"65",153.385111350734,0
"66",153.425030542447,0
"67",158.111623332899,1
"68",157.763499894223,0
"69",157.802039553405,0
"70",158.125977376891,0
"71",159.083035964782,0
"72",157.780964717467,0
"73",158.015274440378,0
"74",158.017510853845,0
"75",157.969842216867,0
"76",158.259008723821,0
"77",157.837314170784,0
"78",157.754659133122,0
"79",157.793806125066,0
"80",157.806496639902,0
"81",157.808899016796,0
"82",158.164881735541,0
"83",158.260534880471,0
"84",158.574262270591,0
"85",169.189628043717,1
"86",226.179780530178,1
"87",209.655943123212,0
"88",211.388058269648,0
"89",218.644355053644,0
"90",213.528650445072,0
"91",217.65529963167,0
"92",262.568698775987,0
"93",240.359190698064,0
"94",226.561804404691,0
"95",216.330298508935,0
"96",196.745727511837,0
"97",201.680498717755,0
"98",199.018474419005,0
"99",221.682474648274,0
"100",219.900141204108,0
