"","trace","cpt"
"1",63.2468942326733,0
"2",63.2133040535388,0
"3",63.5019820356901,0
"4",63.395051704628,0
"5",64.2836362550909,0
"6",63.2393743733367,0
"7",63.4982779146071,0
"8",63.2389709098758,0
"9",63.4215275133535,0
"10",63.0812029035378,0
"11",63.3364208365356,0
"12",63.1045903416712,0
"13",63.7324843211197,0
"14",63.1040488381594,0
"15",63.3819997950248,0
"16",63.4356519962287,0
"17",63.1485458706183,0
"18",63.4911765245694,0
"19",63.1691422335697,0
"20",63.2700925337116,0
"21",63.9152810132425,0
"22",63.4740127491361,0
"23",63.3873884076334,0
"24",63.6120561266446,0
"25",64.1191377360503,0
"26",63.1892460797872,0
"27",63.1423092073611,0
"28",63.3425184101168,0
"29",63.326711699986,0
"30",63.3147429520665,0
"31",63.0856137268411,0
"32",64.3141087874345,0
"33",63.113046444436,0
"34",63.0914222045407,0
"35",63.5572584219263,0
"36",63.1219515504358,0
"37",63.2640013687863,0
"38",63.4463216279211,0
"39",63.0970353607539,0
"40",63.8538855675427,0
"41",63.3072120835484,0
"42",63.8259682475156,0
"43",63.4586210569964,0
"44",63.199688981184,0
"45",63.3882192668118,0
"46",63.8639116948645,0
"47",63.1916298197873,0
"48",63.1473824674077,0
"49",63.1490720506667,0
"50",63.086723708356,0
"51",63.4493409398045,0
"52",63.1973829888241,0
"53",63.1422882158639,0
"54",63.3644479343751,0
"55",63.1447925752658,0
"56",63.2707046949488,0
"57",63.36011151273,0
"58",63.1690624026342,0
"59",63.6028318333662,0
"60",63.1416389614444,0
"61",63.2731144266139,0
"62",63.5149990408838,0
"63",63.6755788468755,0
"64",63.1405135536942,0
"65",63.2877948941728,0
"66",63.4500865124102,0
"67",63.139271136998,0
"68",63.3091390555145,0
"69",63.1652310718024,0
"70",64.3981093350761,0
"71",63.4528138135618,0
"72",63.1897424000379,0
"73",63.2452469170398,0
"74",64.1022485687332,0
"75",64.4512838562212,0
"76",63.2716014075686,0
"77",63.4234317545319,0
"78",63.1960895756663,0
"79",64.2795247690392,0
"80",63.656878292595,0
"81",63.5978713028442,0
"82",63.1704254112914,0
"83",63.571975382336,0
"84",63.3945504124848,0
"85",63.3650753496784,0
"86",83.0372360962249,1
"87",84.2372110908033,0
"88",84.1348279005971,0
"89",83.4333941282492,0
"90",83.0339524977277,0
"91",82.6354984114298,0
"92",83.7443325679219,0
"93",84.7260052380014,0
"94",83.0555170969207,0
"95",83.4526058039558,0
"96",82.81896784814,0
"97",82.9244011817276,0
"98",83.7478262860072,0
"99",201.419527295493,1
"100",166.679743182515,0
