"","trace","cpt"
"1",140.398177092028,0
"2",140.572519785537,0
"3",140.165573174417,0
"4",140.876653151436,0
"5",140.530386839763,0
"6",140.279459358875,0
"7",142.183103190978,0
"8",140.578326610983,0
"9",141.48409875494,0
"10",141.163829437676,0
"11",141.726624085262,0
"12",140.609715250441,0
"13",142.293714849083,0
"14",140.809726730175,0
"15",145.098887101615,0
"16",140.896338767616,0
"17",140.299848246616,0
"18",140.53013549821,0
"19",141.413648842957,0
"20",142.070039978106,0
"21",141.176246430278,0
"22",140.470599624126,0
"23",140.562815848824,0
"24",140.55423227314,0
"25",140.189514998974,0
"26",144.503049073274,0
"27",143.060925563177,0
"28",140.392064521844,0
"29",140.219105188832,0
"30",141.471826574808,0
"31",145.667826809592,0
"32",141.067902548517,0
"33",140.630544264327,0
"34",140.194950612906,0
"35",141.298353272365,0
"36",140.499598954529,0
"37",141.874453352829,0
"38",140.151972709612,0
"39",141.777376526723,0
"40",140.345409990211,0
"41",142.502483331813,0
"42",140.779418506624,0
"43",140.932561025071,0
"44",141.524527734259,0
"45",140.219206621093,0
"46",142.019058601587,0
"47",140.639380658026,0
"48",140.439207157608,0
"49",140.347660460368,0
"50",141.385290568584,0
"51",141.202623604828,0
"52",140.133258826963,0
"53",140.219153739533,0
"54",140.938774423913,0
"55",144.247750176251,0
"56",141.575100957183,0
"57",141.946028215744,0
"58",141.408197556991,0
"59",140.416706812694,0
"60",140.402105360035,0
"61",140.997996179453,0
"62",141.120340017659,0
"63",140.672811897752,0
"64",141.111092018861,0
"65",140.875280311779,0
"66",140.739701809452,0
"67",140.280057083343,0
"68",140.116007844754,0
"69",140.835581932593,0
"70",140.425091215605,0
"71",140.426538236598,0
"72",140.495348107002,0
"73",140.530363460885,0
"74",140.197738578919,0
"75",140.375537479293,0
"76",140.976958947007,0
"77",140.332811426265,0
"78",140.191153852511,0
"79",140.640754882637,0
"80",141.400131291451,0
"81",140.257642467376,0
"82",141.010627440679,0
"83",140.814300429856,0
"84",140.688077016827,0
"85",140.798033752623,0
"86",140.324446603049,0
"87",140.486019501716,0
"88",140.639340102077,0
"89",140.358599990711,0
"90",140.352939327146,0
"91",141.672651166564,0
"92",140.294812635111,0
"93",140.560468268702,0
"94",140.66267826003,0
"95",140.397703226919,0
"96",143.348349165148,0
"97",140.211239319068,0
"98",140.660461587215,0
"99",140.447983756968,0
"100",140.609740474218,0
