"","trace","cpt"
"1",164.677947511916,0
"2",164.55569851822,0
"3",164.636751692125,0
"4",164.550480935087,0
"5",164.833872934881,0
"6",165.698182901244,0
"7",164.599859552882,0
"8",165.152452770299,0
"9",164.642868723063,0
"10",164.564002649608,0
"11",164.53332475916,0
"12",164.48418789813,0
"13",164.759937482992,0
"14",164.522298811015,0
"15",164.429943053487,0
"16",166.412670366569,0
"17",165.950041449604,0
"18",164.865910725925,0
"19",165.008797147671,0
"20",164.576207521345,0
"21",165.324354949023,0
"22",164.532198930229,0
"23",164.598685498307,0
"24",164.948619232407,0
"25",164.714918621845,0
"26",164.625410722108,0
"27",164.50736405141,0
"28",164.679382297472,0
"29",164.558170716596,0
"30",164.96097002029,0
"31",164.728014603424,0
"32",164.808395766172,0
"33",164.688387892071,0
"34",164.982514352676,0
"35",164.514773215642,0
"36",164.560868757219,0
"37",165.525430327586,0
"38",164.78808472868,0
"39",164.55073396106,0
"40",164.481886808236,0
"41",164.478946207089,0
"42",165.675575094431,0
"43",164.433984174902,0
"44",165.029809642569,0
"45",165.132528811147,0
"46",164.931671086842,0
"47",165.063845251559,0
"48",164.801013584186,0
"49",164.630098182947,0
"50",164.473736916431,0
"51",164.920227367763,0
"52",164.641076476549,0
"53",164.492217494258,0
"54",164.744095861669,0
"55",164.834275234406,0
"56",165.037974114369,0
"57",164.573322220286,0
"58",164.437653270846,0
"59",165.103838896681,0
"60",164.842813552295,0
"61",165.308869722629,0
"62",164.836508115527,0
"63",164.510832314011,0
"64",164.698165558167,0
"65",164.840426422839,0
"66",164.662515059829,0
"67",164.599590531424,0
"68",165.293530470425,0
"69",164.583142545741,0
"70",165.152183446528,0
"71",164.823953886312,0
"72",164.533427221004,0
"73",164.505834416405,0
"74",164.682595233558,0
"75",164.636046545579,0
"76",164.473814921318,0
"77",164.871167559802,0
"78",164.864485201715,0
"79",164.533457296867,0
"80",165.118902030009,0
"81",165.369022900283,0
"82",164.452289429732,0
"83",164.538503611283,0
"84",165.135343825651,0
"85",164.665862035261,0
"86",164.590886796038,0
"87",164.461597161624,0
"88",165.137419302306,0
"89",164.430860508567,0
"90",164.910873374075,0
"91",164.70366069021,0
"92",164.563335478231,0
"93",164.810521954286,0
"94",164.558871630107,0
"95",164.721336112019,0
"96",164.461882572485,0
"97",164.441369375375,0
"98",164.761542198279,0
"99",164.606275066878,0
"100",164.496885324229,0
